neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share
GM0307_1_31,15,6,0.11538461538461539,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_30,19,7,0.14615384615384616,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_34,24,6,0.18461538461538463,0.046153846153846156,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_33,19,4,0.14615384615384616,0.03076923076923077,45.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_9,15,3,0.11538461538461539,0.023076923076923078,37.0,0.2846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_30,33,9,0.25384615384615383,0.06923076923076923,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_8,29,6,0.2230769230769231,0.046153846153846156,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_5,13,6,0.1,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_4,21,6,0.16153846153846155,0.046153846153846156,24.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_7,13,8,0.1,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_6,19,7,0.14615384615384616,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_1,14,5,0.1076923076923077,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_0,15,6,0.11538461538461539,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0307_1_3,19,5,0.14615384615384616,0.038461538461538464,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_2,14,6,0.1076923076923077,0.046153846153846156,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_29,11,7,0.08461538461538462,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_26,22,7,0.16923076923076924,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_25,30,4,0.23076923076923078,0.03076923076923077,45.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_28,15,5,0.11538461538461539,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_27,24,8,0.18461538461538463,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_22,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_69,29,9,0.2230769230769231,0.06923076923076923,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_21,24,7,0.18461538461538463,0.05384615384615385,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_68,16,2,0.12307692307692308,0.015384615384615385,69.0,0.5307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_24,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_23,23,7,0.17692307692307693,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_65,16,5,0.12307692307692308,0.038461538461538464,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_20,14,5,0.1076923076923077,0.038461538461538464,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_64,14,7,0.1076923076923077,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_67,13,6,0.1,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_66,17,4,0.13076923076923078,0.03076923076923077,36.0,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_61,26,8,0.2,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_60,19,5,0.14615384615384616,0.038461538461538464,31.0,0.23846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_63,14,6,0.1076923076923077,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_62,20,7,0.15384615384615385,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_170,25,8,0.19230769230769232,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_58,16,6,0.12307692307692308,0.046153846153846156,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_57,16,3,0.12307692307692308,0.023076923076923078,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_59,13,5,0.1,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_54,11,7,0.08461538461538462,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_53,34,9,0.26153846153846155,0.06923076923076923,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_56,15,5,0.11538461538461539,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_55,16,5,0.12307692307692308,0.038461538461538464,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_50,17,1,0.13076923076923078,0.007692307692307693,58.0,0.4461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_52,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_51,22,7,0.16923076923076924,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_169,15,5,0.11538461538461539,0.038461538461538464,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_168,19,8,0.14615384615384616,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_165,25,8,0.19230769230769232,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_164,15,5,0.11538461538461539,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_167,20,7,0.15384615384615385,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_166,23,8,0.17692307692307693,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_161,23,7,0.17692307692307693,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_160,24,1,0.18461538461538463,0.007692307692307693,72.0,0.5538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_163,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_162,29,1,0.2230769230769231,0.007692307692307693,63.0,0.4846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_137,15,6,0.11538461538461539,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_136,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_139,22,7,0.16923076923076924,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_138,15,6,0.11538461538461539,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_133,15,5,0.11538461538461539,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_132,27,8,0.2076923076923077,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_135,13,7,0.1,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_134,27,8,0.2076923076923077,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_131,23,7,0.17692307692307693,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_130,22,7,0.16923076923076924,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_29,12,8,0.09230769230769231,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_28,21,7,0.16153846153846155,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_25,20,7,0.15384615384615385,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_24,15,5,0.11538461538461539,0.038461538461538464,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_27,21,7,0.16153846153846155,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_26,21,6,0.16153846153846155,0.046153846153846156,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_129,18,6,0.13846153846153847,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_21,15,6,0.11538461538461539,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_20,13,7,0.1,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_23,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_126,24,8,0.18461538461538463,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_22,21,5,0.16153846153846155,0.038461538461538464,33.0,0.25384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_125,15,7,0.11538461538461539,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_128,14,7,0.1076923076923077,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_127,15,7,0.11538461538461539,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_122,27,3,0.2076923076923077,0.023076923076923078,52.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_121,13,7,0.1,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_124,10,7,0.07692307692307693,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_123,14,6,0.1076923076923077,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_139,16,5,0.12307692307692308,0.038461538461538464,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_120,32,9,0.24615384615384617,0.06923076923076923,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_136,21,3,0.16153846153846155,0.023076923076923078,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_135,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,15
GM0307_2_138,10,7,0.07692307692307693,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_137,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_132,23,7,0.17692307692307693,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_131,37,9,0.2846153846153846,0.06923076923076923,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_134,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_133,16,8,0.12307692307692308,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_130,21,8,0.16153846153846155,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_18,14,5,0.1076923076923077,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_17,14,7,0.1076923076923077,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_19,28,8,0.2153846153846154,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_14,23,8,0.17692307692307693,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_13,27,4,0.2076923076923077,0.03076923076923077,38.0,0.2923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_16,32,7,0.24615384615384617,0.05384615384615385,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_15,28,4,0.2153846153846154,0.03076923076923077,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_10,14,6,0.1076923076923077,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_12,20,5,0.15384615384615385,0.038461538461538464,36.0,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_11,25,7,0.19230769230769232,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_99,23,8,0.17692307692307693,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_98,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_95,20,6,0.15384615384615385,0.046153846153846156,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_94,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_129,20,7,0.15384615384615385,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_97,27,10,0.2076923076923077,0.07692307692307693,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_128,22,7,0.16923076923076924,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_96,15,4,0.11538461538461539,0.03076923076923077,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_91,23,8,0.17692307692307693,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_90,25,7,0.19230769230769232,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_125,31,2,0.23846153846153847,0.015384615384615385,70.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_93,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_124,28,8,0.2153846153846154,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_92,6,0,0.046153846153846156,0.0,76.0,0.5846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_127,22,6,0.16923076923076924,0.046153846153846156,29.0,0.2230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_126,15,7,0.11538461538461539,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_121,32,6,0.24615384615384617,0.046153846153846156,30.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_120,16,8,0.12307692307692308,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_123,20,6,0.15384615384615385,0.046153846153846156,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,24
GM0307_2_122,15,5,0.11538461538461539,0.038461538461538464,31.0,0.23846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_88,20,7,0.15384615384615385,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_87,23,7,0.17692307692307693,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_143,20,8,0.15384615384615385,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_89,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_84,26,8,0.2,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_83,14,6,0.1076923076923077,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_86,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_140,22,8,0.16923076923076924,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_85,23,6,0.17692307692307693,0.046153846153846156,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_80,13,6,0.1,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_142,18,7,0.13846153846153847,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_158,25,5,0.19230769230769232,0.038461538461538464,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_141,13,7,0.1,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_157,14,5,0.1076923076923077,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_82,14,5,0.1076923076923077,0.038461538461538464,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_81,12,6,0.09230769230769231,0.046153846153846156,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_159,22,7,0.16923076923076924,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_154,19,6,0.14615384615384616,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_153,20,7,0.15384615384615385,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_156,12,7,0.09230769230769231,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_155,26,6,0.2,0.046153846153846156,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_150,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_152,15,6,0.11538461538461539,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_151,24,8,0.18461538461538463,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_147,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_146,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_149,14,6,0.1076923076923077,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_148,30,5,0.23076923076923078,0.038461538461538464,34.0,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_143,25,7,0.19230769230769232,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_142,26,8,0.2,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_145,23,8,0.17692307692307693,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_144,18,5,0.13846153846153847,0.038461538461538464,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_141,24,7,0.18461538461538463,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_140,19,6,0.14615384615384616,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_119,13,7,0.1,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_118,39,7,0.3,0.05384615384615385,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_59,24,7,0.18461538461538463,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_58,21,6,0.16153846153846155,0.046153846153846156,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_115,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_114,13,8,0.1,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_117,21,7,0.16153846153846155,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_55,16,5,0.12307692307692308,0.038461538461538464,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_116,15,5,0.11538461538461539,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_54,13,7,0.1,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_111,31,7,0.23846153846153847,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_57,15,5,0.11538461538461539,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_110,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_56,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,37
GM0307_1_113,36,10,0.27692307692307694,0.07692307692307693,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_51,21,7,0.16153846153846155,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_1_112,23,5,0.17692307692307693,0.038461538461538464,33.0,0.25384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_50,26,8,0.2,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0307_2_53,16,6,0.12307692307692308,0.046153846153846156,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
