fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
92,Eurogen CV,846741.6,HTLP0092,77200,434100,"BU19631199,BU19631299,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU05992307,BU06140102,BU17830420,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140103,BU05300005,BU05300401,BU06130102,BU06130101,BU06130104,BU19301708,BU06130312,BU06130310,BU05992196,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830702,BU17830154,BU17830701,BU18420004,BU18420103,BU17830712,BU17830714,BU17830713,BU17830710,BU17830703,BU17830157,BU06060906,BU06060905,BU18420000,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060404,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300103,BU05300504,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300302,BU05300101,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
93,Nuon IJmond 1,983450.16,HTLP0093,101894,498859,"BU03770109,BU04730404,BU04739998,BU04730401,BU03770001,BU03770002,BU03770003,BU03770004,BU03770009,BU03770005,BU03770100,BU03770101,BU03770000,BU03779998,BU03750100,BU03750101,BU03750004,BU03750002,BU03750001,BU03750900,BU03750003,BU03750000,BU03750901,BU03750601,BU03750902,BU03751002,BU03751000,BU04500005,BU04500006,BU03830721,BU03830411,BU03830421,BU03830111,BU03830101,BU03830211,BU03830431,BU03839998,BU03830311,BU03830301,BU03830011,BU03830001,BU03830221,BU03830201,BU04500002,BU04500003,BU04500001,BU04500004,BU03961100,BU03751003,BU03751001,BU03961001,BU03960303,BU03961002,BU03960300,BU03960301,BU03960605,BU03960800,BU03960604,BU03960502,BU03960602,BU03960500,BU03960600,BU03960601,BU03960603,BU03960607,BU03750303,BU03750703,BU03750600,BU03750702,BU03750701,BU03750700,BU03960302,BU03960900,BU03960801,BU03960702,BU03960101,BU03960700,BU03960701,BU03960200,BU03960802,BU03960901,BU03960100,BU03960501,BU03960201,BU03960503,BU03960202,BU03960403,BU03750201,BU03750202,BU03750005,BU03750200,BU03750500,BU03750300,BU03750301,BU03750302,BU03960400,BU03960404,BU03750800,BU03960409,BU03750801,BU03960401,BU03960408,BU03960402,BU03750102,BU03750501,BU03759998,BU03969998,BU03750502,BU03750400,BU03750401"
94,Eneco Merwedekanaal,1345609.584,HTLP0094,133894,457010,"BU03211123,BU03211127,BU03211126,BU03561300,BU03562200,BU03561800,BU03562100,BU03562000,BU03560600,BU03440821,BU03440733,BU03440723,BU03562500,BU03211019,BU03211017,BU03211018,BU03211016,BU03211010,BU03212054,BU03212056,BU03211013,BU03211011,BU03211014,BU03211012,BU03211120,BU03212058,BU03212061,BU03211050,BU03212060,BU03212064,BU03212059,BU03212065,BU03212055,BU03550206,BU03550204,BU03550205,BU03550201,BU03550301,BU03550307,BU03550309,BU03440526,BU03440524,BU03440522,BU03440523,BU03440521,BU03440531,BU03120009,BU03120001,BU03120000,BU03120008,BU03440533,BU03440732,BU03440721,BU03440731,BU03440525,BU03440711,BU03440712,BU03120109,BU03215192,BU03214182,BU03211122,BU03211151,BU03211125,BU03211129,BU03211121,BU03211124,BU03211128,BU03440212,BU03440221,BU03440211,BU03440412,BU03440321,BU03440621,BU03440223,BU03440121,BU03440222,BU03440331,BU03440342,BU03100102,BU03100101,BU03100202,BU03100303,BU03100201,BU03100302,BU03100301,BU03100603,BU19040703,BU03100602,BU03100601,BU03100701,BU03100402,BU03100401,BU03440312,BU03440343,BU03440322,BU03100902,BU03440311,BU03100901,BU03440341,BU03550302,BU03100703,BU03101002,BU03550503,BU03100505,BU03100801,BU03100702,BU03100803,BU03100802,BU03101001,BU03440224,BU03440231,BU03440132,BU03440232,BU03440131,BU03440114,BU03440124,BU03440122,BU03440123,BU03440112,BU03440532,BU03440535,BU03440423,BU03440534,BU03100903,BU03440413,BU03440411,BU03440414,BU03440415,BU03440421,BU03440422,BU03440433,BU03440432,BU03440431,BU03440622,BU03440623,BU03440626,BU03440511,BU03440512,BU03440811,BU03440613,BU03440628,BU03440612,BU03440627,BU03440624,BU03440611,BU03440625,BU03550305,BU03550303,BU03550304,BU03550306,BU19040108,BU19040105,BU19040111,BU19040114,BU19040110,BU19040116,BU19041213,BU19041203,BU19041205,BU19041207,BU19041211,BU19041215,BU19041209,BU19041208,BU19041212,BU19041214,BU03440243,BU03440233,BU03440242,BU03440333,BU03440241,BU03440332,BU19040101,BU19040701,BU19041101,BU03440133,BU03440913,BU03440912,BU03440911,BU03440244,BU19040104,BU19040117,BU19041201,BU19041202,BU03441023,BU03441014,BU03441022,BU03441012,BU03441021,BU03441013,BU03441011,BU19041204,BU03440933,BU03440934,BU03440932,BU03440922,BU03440921,BU03440931,BU03440941,BU03440942,BU03440943,BU03441031,BU19040505,BU19040508,BU06320703,BU06320501,BU06320606,BU19040501,BU19040504,BU06320603,BU06320601,BU06320602,BU06320503,BU06320502,BU06320604,BU19040207,BU19040214,BU19040901,BU19040205,BU19040209,BU19040212,BU19040216,BU19040112,BU19040115,BU19040106,BU19040213,BU19040215,BU19040211,BU19040204,BU19040102,BU19040702,BU19040119,BU19040107,BU19040109,BU19040113,BU19040118,BU19040201,BU19041210,BU19040103,BU19041206,BU19040210,BU19040206,BU19040202,BU19040208,BU03561400,BU03560300,BU03562400,BU03560100,BU03440113,BU03440111,BU03440832,BU03440812,BU03440831,BU03440722,BU03440822,BU03440823,BU03560200,BU03560400,BU03560700,BU03560800,BU03530029,BU03441032,BU03441024,BU03441041,BU03441033,BU03440952,BU03440951,BU03440953,BU03530003,BU03530001,BU03530002,BU03530023,BU03530024,BU03530025,BU03530027,BU03530010,BU03530012,BU03530011,BU03530014,BU03530005,BU03561100,BU03561600,BU03562300,BU03561500,BU03561000,BU03560500,BU03530015,BU03530019,BU03530018,BU03530013,BU03350201,BU03350109,BU03350001,BU03350103,BU06320605,BU03350102,BU03530004,BU03530028,BU03530006,BU03530007,BU03530008,BU03530009,BU03530022,BU03530026,BU03350209,BU03310019"
95,Eneco Lage Weide,1451759.76,HTLP0095,133424,457245,"BU03211123,BU03211127,BU03211126,BU03562200,BU03561800,BU03562100,BU03562000,BU03560600,BU03440821,BU03440733,BU03440723,BU03562500,BU03211019,BU03211017,BU03211018,BU03211016,BU03212054,BU03212056,BU03211013,BU03211011,BU03211014,BU03211012,BU03211120,BU03212058,BU03211050,BU03212060,BU03212064,BU03212065,BU03212055,BU03550206,BU03550204,BU03550205,BU03550309,BU03440526,BU03440524,BU03440522,BU03440523,BU03440521,BU03440531,BU03120009,BU03120001,BU03120000,BU03120008,BU03440533,BU03440732,BU03440721,BU03440731,BU03440525,BU03440711,BU03440712,BU03215192,BU03211151,BU03211121,BU03211124,BU03440212,BU03440221,BU03440211,BU03440412,BU03440321,BU03440621,BU03440223,BU03440121,BU03440222,BU03440331,BU03440342,BU03100102,BU03100101,BU03100202,BU03100303,BU03100201,BU03100302,BU03100301,BU03100603,BU19040703,BU03100602,BU03100601,BU03100701,BU03100402,BU03100401,BU03440312,BU03440343,BU03440322,BU03100902,BU03440311,BU03100901,BU03440341,BU03100703,BU03101002,BU03100505,BU03100801,BU03100702,BU03100803,BU03100802,BU03101001,BU03440224,BU03440231,BU03440132,BU03440232,BU03440131,BU03440114,BU03440124,BU03440122,BU03440123,BU03440112,BU03440532,BU03440535,BU03440423,BU03440534,BU03100903,BU03440413,BU03440411,BU03440414,BU03440415,BU03440421,BU03440422,BU03440433,BU03440432,BU03440431,BU03440622,BU03440623,BU03440626,BU03440511,BU03440512,BU03440811,BU03440613,BU03440628,BU03440612,BU03440627,BU03440624,BU03440611,BU03440625,BU03550305,BU03550303,BU03550304,BU03550306,BU19040108,BU19040105,BU19040111,BU19040114,BU19040110,BU19040116,BU19041213,BU19041203,BU19041205,BU19041207,BU19041211,BU19041215,BU19041209,BU19041208,BU19041212,BU19041214,BU03440243,BU03440233,BU03440242,BU03440333,BU03440241,BU03440332,BU19040101,BU19040701,BU19041101,BU03440133,BU03440913,BU03440912,BU03440911,BU03440244,BU19040104,BU19040117,BU19041201,BU19041202,BU03441023,BU03441014,BU03441022,BU03441012,BU03441021,BU03441013,BU03441011,BU19041204,BU03440933,BU03440934,BU03440932,BU03440922,BU03440921,BU03440931,BU03440941,BU03440942,BU03440943,BU03441031,BU19040505,BU19040508,BU19040507,BU19040509,BU06320703,BU06320501,BU06320606,BU19040501,BU19040504,BU06320603,BU06320601,BU06320602,BU06320503,BU06320502,BU06320604,BU19040207,BU19040214,BU19040901,BU19040502,BU19040506,BU19040203,BU19040205,BU19040209,BU19040212,BU19040216,BU19040112,BU19040115,BU19040106,BU19040213,BU19040215,BU19040211,BU19040204,BU19040102,BU19040702,BU19040119,BU19040107,BU19040109,BU19040113,BU19040118,BU19040201,BU19041210,BU19040103,BU19041206,BU19040210,BU19040206,BU19040202,BU19040208,BU03561400,BU03560300,BU03562400,BU03560100,BU03440113,BU03440111,BU03440832,BU03440812,BU03440831,BU03440722,BU03440822,BU03440823,BU03560200,BU03560400,BU03560700,BU03560800,BU03530029,BU03441032,BU03441024,BU03441041,BU03441033,BU03440952,BU03440951,BU03440953,BU03530003,BU03530001,BU03530002,BU03530023,BU03530024,BU03530025,BU03530027,BU03530010,BU03530012,BU03530011,BU03530014,BU03530005,BU03562300,BU03561500,BU03561000,BU03560500,BU03530015,BU03530018,BU03530013,BU03350201,BU03350109,BU03350001,BU03350103,BU06320605,BU03350102,BU03530004,BU03530028,BU03530006,BU03530007,BU03530008,BU03530009,BU03530026,BU03350209,BU03310019"
96,EON Centrale RoCa,1873238.4,HTLP0096,98212,440895,"BU06270405,BU06270204,BU18920292,BU18920211,BU18920291,BU18920207,BU06270205,BU18920106,BU06270203,BU18920191,BU18920105,BU18920201,BU18920202,BU18920203,BU18920101,BU18920204,BU18920205,BU18920206,BU18920102,BU16213344,BU16213353,BU16213133,BU16213211,BU16213121,BU16213221,BU16213323,BU16213261,BU16213334,BU16213141,BU16213251,BU16213231,BU06370501,BU16212412,BU06370801,BU16213111,BU16213312,BU19260112,BU19260106,BU19260104,BU19260105,BU19311003,BU18920411,BU18920405,BU18920414,BU18920404,BU18920401,BU18920403,BU18920402,BU18920415,BU18920491,BU19310300,BU18920408,BU18920413,BU18920409,BU18920410,BU18920416,BU18920492,BU18920293,BU18920209,BU05991466,BU18920210,BU05991468,BU05020884,BU05020885,BU18920412,BU18920493,BU05020889,BU05020887,BU05020888,BU05020883,BU05020880,BU05020556,BU05020553,BU05020557,BU05020774,BU05020659,BU05020777,BU05020775,BU05020776,BU05020778,BU05020779,BU05020555,BU05020551,BU05020552,BU05020658,BU05020661,BU05020666,BU05020772,BU05020773,BU05020771,BU05020770,BU05020881,BU05020882,BU05991467,BU05020886,BU19310700,BU19310701,BU18920309,BU05130903,BU05130901,BU16212121,BU16212311,BU16212111,BU16212633,BU16212131,BU16212144,BU16212611,BU16212711,BU16212531,BU16212721,BU16212833,BU16212851,BU16212864,BU16212211,BU16211331,BU16212221,BU16211321,BU16211311,BU16211231,BU16211211,BU16212231,BU16212241,BU16212254,BU16211221,BU16211121,BU16211552,BU16213162,BU16213242,BU16211543,BU05990664,BU05990665,BU16211514,BU16211531,BU16211522,BU05991463,BU16211111,BU18920208,BU16212741,BU16212331,BU16212731,BU16212321,BU16212541,BU19260108,BU05990661,BU05990662,BU05990660,BU16211411,BU16212621,BU16212511,BU16212521,BU16212644,BU16212823,BU05990814,BU05990516,BU05990535,BU05990515,BU05990531,BU05990534,BU05990837,BU05990327,BU05990451,BU05990455,BU05990456,BU05990457,BU05990532,BU05990558,BU16212814,BU16212843,BU05020991,BU05990847,BU05990842,BU05990841,BU05990843,BU05991449,BU05990836,BU19310003,BU19781207,BU19781204,BU19310011,BU19310105,BU19310109,BU19310200,BU19310004,BU05020333,BU05020335,BU05020444,BU05020332,BU05020441,BU05020442,BU05020554,BU05020445,BU05020443,BU05020448,BU05020449,BU05020446,BU05020225,BU05020631,BU05020226,BU05020229,BU05020334,BU05020336,BU05020664,BU05020622,BU05020338,BU05020337,BU05420003,BU05020447,BU05020994,BU05991444,BU05020665,BU05020621,BU05020223,BU05020662,BU05991448,BU05020224,BU05020663,BU05020228,BU05130902,BU18920310,BU06270406,BU18920308,BU18920302,BU05130904,BU18920399,BU18920406,BU18920311,BU18920304,BU05130909,BU18920303,BU18920305,BU18920301,BU18920307,BU19310209,BU19310208,BU18920407,BU19310000,BU19310103,BU18920306,BU19310001,BU19780901,BU19780904,BU04820601,BU19781202,BU04820201,BU19310106,BU19310104,BU19310108,BU19310102,BU19310101,BU19310100,BU05020113,BU05020114,BU05020119,BU05020227,BU05020117,BU05020112,BU05020116,BU05020118,BU05420005,BU05420002,BU05420001,BU05420004,BU05991446,BU05992540,BU05020992,BU05420000,BU05020110,BU05020993,BU05020115,BU05020111,BU05991284,BU05991080,BU05991081,BU05991082,BU05991283,BU05991086,BU05991289,BU05991290,BU05970800,BU05971000,BU05970100,BU05970200,BU05971200,BU05970700,BU05970600,BU19310107,BU19780902,BU19780903,BU05990119,BU05990110,BU05990112,BU05990111,BU05990113,BU05020996,BU05020998,BU05020997,BU05991079,BU05020995,BU05990845,BU05991087,BU05991088,BU05991576,BU05991572,BU05991571,BU05991574,BU05991085,BU05991017,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991578,BU05991573,BU04893052,BU05971100,BU05970300,BU05970500,BU04890204,BU04895072,BU04895073,BU04893054,BU04895070,BU04895071,BU04893053,BU05992650,BU05990454,BU19260111,BU19260109,BU05991853,BU05991926"
97,Nuon Power Generation BV Hemweg,2459808,HTLP0097,118246,490968,"BU03620701,BU04370007,BU04370002,BU04370001,BU03620101,BU03620102,BU03620501,BU03620502,BU03620201,BU03621401"
98,Essent Power BV Moerdijk,3899457.936,HTLP0098,99234,410988,"BU19639997,BU19630899,BU19630999,BU05051915,BU05051917,BU05051918,BU05051919,BU05059804,BU19630699,BU19630750,BU19630700,BU19630799,BU05059997,BU19630599"
99,Nuon Power Generation BV Diemen,4162752,HTLP0099,130055,483500,"BU03620602,BU03620701,BU04370007,BU04370002,BU04370001,BU04370008,BU04370000,BU03620702,BU19040802,BU19040803,BU19040804,BU19040801,BU19040805,BU19040601,BU19040302,BU19040305,BU04370006,BU07360703,BU04370009,BU07360403,BU07360702,BU07360802,BU07360701,BU03620601,BU03620501,BU03620502"
100,Sloe Centrale BV Vlissingen,4683096,HTLP0100,37262,385782,"BU07170009,BU07179997,BU16950309,BU16959997,BU07170109,BU06640889,BU06649997,BU06870101,BU06870103,BU06870108,BU06870107,BU06870104,BU06870100,BU06870000,BU06870209,BU06870300,BU06870200,BU06870106,BU06870301,BU06870105,BU06870309,BU06870302,BU06870102,BU06870109,BU06870400,BU06870500,BU06870409,BU06870502,BU06870509,BU06640551,BU06870503,BU06870501,BU06879997,BU07180203,BU07180209,BU07180202,BU07180401,BU07180405,BU07180406,BU07180407,BU07180500,BU07180408,BU07189998,BU17149998,BU07180204,BU07180205,BU07180206,BU07180207,BU07180300,BU07180402,BU07180501,BU06541002,BU06541402,BU06541102,BU06640779,BU07180505,BU07180503,BU07180507,BU07180506,BU07180502,BU07180504,BU06540302,BU06540402,BU06540201,BU06540301,BU06540202,BU06541202,BU06541201,BU06549998,BU06540502,BU06540501,BU06640550,BU06640559,BU06640660,BU06540903,BU06541502,BU06541501,BU06540902,BU06540901,BU06540802,BU06540801,BU07180800,BU17141100,BU17141101,BU07180701,BU07180601,BU07180600,BU07180602,BU07180702,BU07180603,BU17141108,BU17141109,BU07152800,BU07159998,BU07180100,BU07180700,BU07180208,BU07180103,BU07180102,BU07180101,BU07180200,BU07180201,BU07170900,BU07180303,BU07180400,BU07180403,BU07170909,BU07180301,BU07170709,BU07180302"
101,Centrale Bergum,4807978.56,HTLP0101,197930,580516,"BU19701109,BU19701300,BU19701308,BU18910101,BU18910109,BU18910108,BU18910100,BU19701301,BU19701302,BU19701309,BU18910208,BU18910002,BU18910009,BU18910001,BU18910008,BU18910000,BU19701409,BU18910202,BU07370108,BU18910309,BU18910200,BU19701401,BU19701400,BU19701402,BU07370300,BU07370309,BU07370201,BU07370209,BU07370208,BU07370101,BU07370200,BU07370709,BU00590007,BU07370701,BU00590006,BU00590008,BU00590001,BU00590003,BU07370009,BU07370000,BU07370809,BU07370800,BU18910201,BU18910209,BU00590202,BU00590103,BU00590109,BU00590000,BU00590005,BU00590208,BU00590102,BU00590108,BU00590002,BU07370700,BU07370609,BU00590207,BU00590201,BU00590209,BU07370600,BU00590203,BU00590206,BU00590200,BU07370708,BU07370500,BU07370508,BU07370401,BU07370409,BU07370408,BU07370400,BU07370509,BU07370501,BU07370900,BU07370909"
102,Elsta BV en Co CV,5385560.4,HTLP0102,42898,372783,"BU07189998,BU17149998,BU06541101,BU06540102,BU06541102,BU06540401,BU06540302,BU06540402,BU06540301,BU06540202,BU06541202,BU06549998,BU07180800,BU17141100,BU17141109,BU07150703,BU07150403,BU07150704,BU07151004,BU07151001,BU07151301,BU07151600,BU07151002,BU07158200,BU07150702,BU07151005,BU07151003,BU07153400,BU07153100,BU07155200,BU07152800,BU07154900,BU07152500,BU07150402,BU07150101,BU17141209,BU07159998,BU07150404,BU07150401,BU07150701,BU07150705,BU07152200,BU07156700,BU07157900,BU07155800,BU07156100,BU07156400,BU07157600,BU07157000"
