neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share,trace_length
BU19310102,34,7,0.261538462,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,4506.3833
BU19310103,48,7,0.369230769,0.053846154,318,2.446153846,0,0,0,0,0,0,0.9,100,0,4629.256795
BU19310104,24,3,0.184615385,0.023076923,632,4.861538462,0,0,0,0,0,0,0.9,100,0,2306.094954
BU19310105,29,8,0.223076923,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,6262.515924
BU19310106,27,6,0.207692308,0.046153846,217,1.669230769,0,0,0,0,0,0,0.9,100,0,2391.594332
BU19310107,47,4,0.361538462,0.030769231,111,0.853846154,0,0,0,0,0,0,0.9,100,0,628.6984067
BU19310108,50,8,0.384615385,0.061538462,115,0.884615385,0,0,0,0,0,0,0.9,100,0,5149.569943
BU19310109,45,6,0.346153846,0.046153846,629,4.838461538,0,0,0,0,0,0,0.9,100,0,1050.702481
BU19310200,35,7,0.269230769,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,23442.48755
BU19310208,44,8,0.338461538,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,16136.66561
BU19310209,46,8,0.353846154,0.061538462,122,0.938461538,0,0,0,0,0,0,0.9,100,0,7399.286533
BU19310300,34,8,0.261538462,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,21230.27909
BU19310400,34,6,0.261538462,0.046153846,324,2.492307692,0,0,0,0,0,0,0.9,100,0,5948.975537
BU19310401,49,9,0.376923077,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,1121.219514
BU19310402,31,7,0.238461538,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,13388.80705
BU19310403,56,9,0.430769231,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,2171.819197
BU19310404,52,9,0.4,0.069230769,9,0.069230769,0,0,0,0,0,0,0.9,100,0,16.58411951
BU19310409,57,9,0.438461538,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,371.5190864
BU19310500,29,6,0.223076923,0.046153846,320,2.461538462,0,0,0,0,0,0,0.9,100,0,11763.31348
BU19310501,42,7,0.323076923,0.053846154,524,4.030769231,0,0,0,0,0,0,0.9,100,0,3397.295856
BU19310502,40,3,0.307692308,0.023076923,426,3.276923077,0,0,0,0,0,0,0.9,100,0,4235.550148
BU19310503,22,3,0.169230769,0.023076923,947,7.284615385,0,0,0,0,0,0,0.9,100,0,3611.743237
BU19310504,61,9,0.469230769,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,2269.70557
BU19310600,36,8,0.276923077,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,10480.80319
BU19310700,44,8,0.338461538,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,10131.86307
BU19310701,52,9,0.4,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,16065.06769
BU19310800,49,6,0.376923077,0.046153846,621,4.776923077,0,0,0,0,0,0,0.9,100,0,7503.644308
BU19310801,49,7,0.376923077,0.053846154,324,2.492307692,0,0,0,0,0,0,0.9,100,0,6876.270893
BU19310802,48,9,0.369230769,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,3524.80598
BU19310803,58,9,0.446153846,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,4584.517621
BU19310804,47,9,0.361538462,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,1586.675094
BU19310805,36,8,0.276923077,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,2427.580205
BU19310806,32,8,0.246153846,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,2865.925406
BU19310807,33,8,0.253846154,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,4913.019493
BU19310808,59,9,0.453846154,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,4143.427904
BU19310809,56,9,0.430769231,0.069230769,213,1.638461538,0,0,0,0,0,0,0.9,100,0,1801.931584
BU19310810,28,8,0.215384615,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,2910.047974
BU19311000,35,7,0.269230769,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,18955.18067
BU19311001,40,8,0.307692308,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,3142.336725
BU19311002,46,6,0.353846154,0.046153846,426,3.276923077,0,0,0,0,0,0,0.9,100,0,5476.869886
BU19311003,55,9,0.423076923,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,3831.052284
BU19311004,56,8,0.430769231,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,1380.132611
BU19311005,56,9,0.430769231,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,8044.614877
BU19311006,54,9,0.415384615,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,3548.829321
BU19311007,55,9,0.423076923,0.069230769,9,0.069230769,0,0,0,0,0,0,0.9,100,0,3602.322844
BU19311008,50,10,0.384615385,0.076923077,11,0.084615385,0,0,0,0,0,0,0.9,100,0,880.5509866
BU19311100,45,8,0.346153846,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,9177.726054
BU19311101,53,9,0.407692308,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,577.4274055
BU19311200,39,6,0.3,0.046153846,218,1.676923077,0,0,0,0,0,0,0.9,100,0,16786.97191
BU19311201,32,6,0.246153846,0.046153846,115,0.884615385,0,0,0,0,0,0,0.9,100,0,12161.57855
BU19311202,33,7,0.253846154,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,15682.99725
BU19311203,24,2,0.184615385,0.015384615,225,1.730769231,0,0,0,0,0,0,0.9,100,0,3249.081063
BU19311204,28,7,0.215384615,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,14641.96574
BU19311205,53,9,0.407692308,0.069230769,210,1.615384615,0,0,0,0,0,0,0.9,100,0,4506.056372
BU19610001,32,6,0.246153846,0.046153846,322,2.476923077,0,0,0,0,0,0,0.9,100,0,10699.22065
BU19610002,28,7,0.215384615,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,27387.12667
BU19610003,38,7,0.292307692,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,14005.49303
BU19610004,31,7,0.238461538,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,26028.2424
BU19610005,32,3,0.246153846,0.023076923,334,2.569230769,0,0,0,0,0,0,0.9,100,0,25477.66297
BU19610006,45,8,0.346153846,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,15142.67296
BU19610007,40,8,0.307692308,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,17395.77211
BU19610100,45,7,0.346153846,0.053846154,218,1.676923077,0,0,0,0,0,0,0.9,100,0,5471.323678
BU19610101,31,7,0.238461538,0.053846154,212,1.630769231,0,0,0,0,0,0,0.9,100,0,17295.21553
BU19610102,33,7,0.253846154,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,10782.76298
BU19610103,21,5,0.161538462,0.038461538,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2487.123466
BU19610104,36,1,0.276923077,0.007692308,637,4.9,0,0,0,0,0,0,0.9,100,0,11953.75298
BU19610105,31,7,0.238461538,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,32297.02967
BU19610107,66,8,0.507692308,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,1714.15353
BU19610109,55,8,0.423076923,0.061538462,311,2.392307692,0,0,0,0,0,0,0.9,100,0,14556.51073
BU19610200,43,8,0.330769231,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6250.363336
BU19610201,21,1,0.161538462,0.007692308,435,3.346153846,0,0,0,0,0,0,0.9,100,0,5681.317822
BU19610207,54,9,0.415384615,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5416.543836
BU19610208,23,7,0.176923077,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6804.701485
BU19610209,18,1,0.138461538,0.007692308,211,1.623076923,0,0,0,0,0,0,0.9,100,0,5263.171255
BU19610300,41,8,0.315384615,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,5742.193224
BU19610301,43,8,0.330769231,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,10130.37596
BU19610302,59,9,0.453846154,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5674.560068
BU19610309,53,8,0.407692308,0.061538462,314,2.415384615,0,0,0,0,0,0,0.9,100,0,6252.456752
BU19610400,33,7,0.253846154,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,9529.950148
BU19610401,48,8,0.369230769,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5766.541864
BU19610402,52,9,0.4,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6223.369713
BU19610403,51,7,0.392307692,0.053846154,315,2.423076923,0,0,0,0,0,0,0.9,100,0,13756.52849
BU19610500,35,7,0.269230769,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,13589.84291
BU19610501,49,9,0.376923077,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,902.6247939
BU19610502,0,0,0,0,0,0,0,0,0,0,0,0,0.9,100,0,0
BU19610503,26,8,0.2,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,3078.140705
BU19610600,33,9,0.253846154,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,570.3531776
BU19610601,41,8,0.315384615,0.061538462,115,0.884615385,0,0,0,0,0,0,0.9,100,0,2151.146013
BU19610602,48,9,0.369230769,0.069230769,210,1.615384615,0,0,0,0,0,0,0.9,100,0,4735.609094
BU19610700,32,5,0.246153846,0.038461538,215,1.653846154,0,0,0,0,0,0,0.9,100,0,15804.94433
BU19610701,49,8,0.376923077,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,12683.1044
BU19610702,31,6,0.238461538,0.046153846,312,2.4,0,0,0,0,0,0,0.9,100,0,10912.40351
BU19610800,37,8,0.284615385,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,2875.311418
BU19610801,46,8,0.353846154,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,3075.206143
BU19610900,41,8,0.315384615,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,4118.879601
BU19610901,51,8,0.392307692,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5627.943146
BU19610902,52,9,0.4,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,2295.647489
BU19610903,33,9,0.253846154,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,3621.032511
BU19611000,36,8,0.276923077,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,3326.022413
BU19611001,51,9,0.392307692,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,3907.949548
BU19611002,52,8,0.4,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,3192.192655
BU19611003,54,9,0.415384615,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,4893.238493
BU19630000,36,5,0.276923077,0.038461538,333,2.561538462,0,0,0,0,0,0,0.9,100,0,9653.697258
BU19630001,29,8,0.223076923,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,9125.539809
BU19630002,32,7,0.246153846,0.053846154,116,0.892307692,0,0,0,0,0,0,0.9,100,0,18158.57055
BU19630003,33,8,0.253846154,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,11481.09228
BU19630004,32,7,0.246153846,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,19902.5952
BU19630005,26,7,0.2,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,19573.98575
BU19630006,30,8,0.230769231,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,4227.992496
BU19630007,25,7,0.192307692,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,23250.18386
BU19630050,30,2,0.230769231,0.015384615,954,7.338461538,0,0,0,0,0,0,0.9,100,0,15059.21351
BU19630051,35,1,0.269230769,0.007692308,729,5.607692308,0,0,0,0,0,0,0.9,100,0,6189.881052
BU19630099,46,7,0.353846154,0.053846154,322,2.476923077,0,0,0,0,0,0,0.9,100,0,17001.58348
BU19630100,33,7,0.253846154,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,15281.82803
BU19630150,22,1,0.169230769,0.007692308,424,3.261538462,0,0,0,0,0,0,0.9,100,0,3601.781363
BU19630199,41,7,0.315384615,0.053846154,217,1.669230769,0,0,0,0,0,0,0.9,100,0,19523.54175
BU19630200,36,8,0.276923077,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,22166.48432
BU19630299,47,7,0.361538462,0.053846154,321,2.469230769,0,0,0,0,0,0,0.9,100,0,20505.43871
BU19630300,36,8,0.276923077,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,11841.7723
BU19630399,41,7,0.315384615,0.053846154,423,3.253846154,0,0,0,0,0,0,0.9,100,0,10450.74612
BU19630400,30,7,0.230769231,0.053846154,115,0.884615385,0,0,0,0,0,0,0.9,100,0,38531.84527
BU19630499,38,5,0.292307692,0.038461538,633,4.869230769,0,0,0,0,0,0,0.9,100,0,2037.923513
BU19630500,40,8,0.307692308,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,21678.50909
BU19630599,54,8,0.415384615,0.061538462,214,1.646153846,0,0,0,0,0,0,0.9,100,0,10417.60033
BU19630600,31,7,0.238461538,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,39039.78768
BU19630650,25,2,0.192307692,0.015384615,321,2.469230769,0,0,0,0,0,0,0.9,100,0,4619.843441
BU19630699,45,9,0.346153846,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,14948.77603
BU19630700,33,8,0.253846154,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,41734.44379
BU19630750,19,1,0.146153846,0.007692308,325,2.5,0,0,0,0,0,0,0.9,100,0,5513.034958
BU19630799,46,8,0.353846154,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,47447.3613
BU19630800,35,7,0.269230769,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,19951.25984
BU19630899,51,9,0.392307692,0.069230769,12,0.092307692,0,0,0,0,0,0,0.9,100,0,21115.50773
BU19630900,34,7,0.261538462,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,44873.69979
BU19630950,24,1,0.184615385,0.007692308,527,4.053846154,0,0,0,0,0,0,0.9,100,0,7710.415897
BU19630999,38,7,0.292307692,0.053846154,117,0.9,0,0,0,0,0,0,0.9,100,0,41671.68876
BU19631000,34,8,0.261538462,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,18846.59568
BU19631099,48,8,0.369230769,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,19648.66248
BU19631100,33,8,0.253846154,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,9511.388243
BU19631199,46,8,0.353846154,0.061538462,215,1.653846154,0,0,0,0,0,0,0.9,100,0,16621.37428
BU19631200,34,8,0.261538462,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,8930.37406
BU19631299,53,8,0.407692308,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,9766.42668
BU19631300,35,8,0.269230769,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,21569.62006
BU19631399,50,8,0.384615385,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,10545.72418
BU19690000,40,6,0.307692308,0.046153846,120,0.923076923,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690001,54,7,0.415384615,0.053846154,116,0.892307692,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690002,60,8,0.461538462,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690006,65,9,0.5,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690007,59,9,0.453846154,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690008,65,9,0.5,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690009,64,9,0.492307692,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690100,57,8,0.438461538,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690109,64,9,0.492307692,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690200,41,6,0.315384615,0.046153846,124,0.953846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690201,66,8,0.507692308,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690202,57,8,0.438461538,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690209,52,8,0.4,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690300,49,8,0.376923077,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690301,49,8,0.376923077,0.061538462,12,0.092307692,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690309,61,9,0.469230769,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690401,44,8,0.338461538,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690402,42,6,0.323076923,0.046153846,122,0.938461538,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690403,34,6,0.261538462,0.046153846,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690404,60,10,0.461538462,0.076923077,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690408,51,3,0.392307692,0.023076923,1134,8.723076923,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690409,33,8,0.253846154,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690500,48,8,0.369230769,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690501,63,9,0.484615385,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690502,56,9,0.430769231,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690503,62,8,0.476923077,0.061538462,412,3.169230769,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690507,50,10,0.384615385,0.076923077,9,0.069230769,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690508,62,9,0.476923077,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690509,59,8,0.453846154,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690600,33,5,0.253846154,0.038461538,113,0.869230769,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690601,32,8,0.246153846,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690609,33,3,0.253846154,0.023076923,222,1.707692308,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690700,68,9,0.523076923,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690701,69,8,0.530769231,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690709,30,2,0.230769231,0.015384615,227,1.746153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690800,67,9,0.515384615,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690809,66,8,0.507692308,0.061538462,311,2.392307692,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690900,46,8,0.353846154,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19690909,63,8,0.484615385,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691000,54,8,0.415384615,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691009,60,9,0.461538462,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691100,42,8,0.323076923,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691102,47,5,0.361538462,0.038461538,231,1.776923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691103,58,8,0.446153846,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691104,55,8,0.423076923,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691105,66,9,0.507692308,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691106,49,9,0.376923077,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691107,64,8,0.492307692,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691108,60,9,0.461538462,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691109,64,9,0.492307692,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691200,50,8,0.384615385,0.061538462,12,0.092307692,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691201,64,9,0.492307692,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691202,64,9,0.492307692,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691204,57,8,0.438461538,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691208,64,9,0.492307692,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691209,63,9,0.484615385,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691300,48,8,0.369230769,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691301,58,9,0.446153846,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691302,49,8,0.376923077,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691309,64,8,0.492307692,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691400,40,7,0.307692308,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691401,44,6,0.338461538,0.046153846,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691402,48,8,0.369230769,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691403,43,8,0.330769231,0.061538462,115,0.884615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691409,39,8,0.3,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691500,45,7,0.346153846,0.053846154,117,0.9,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691502,52,8,0.4,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691503,49,9,0.376923077,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691504,51,9,0.392307692,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691509,59,8,0.453846154,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691600,43,8,0.330769231,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691601,60,8,0.461538462,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691603,53,9,0.407692308,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691604,54,9,0.415384615,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691608,46,3,0.353846154,0.023076923,836,6.430769231,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691609,64,9,0.492307692,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691700,44,8,0.338461538,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691701,58,8,0.446153846,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691702,59,9,0.453846154,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,#N/A
BU19691709,62,8,0.476923077,0.061538462,12,0.092307692,0,0,0,0,0,0,0.9,100,0,#N/A
BU19700000,48,6,0.369230769,0.046153846,324,2.492307692,0,0,0,0,0,0,0.9,100,0,7617.232892
BU19700001,41,8,0.315384615,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,11417.28333
BU19700002,39,8,0.3,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,12685.25387
BU19700003,37,7,0.284615385,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,15078.5908
BU19700004,27,1,0.207692308,0.007692308,224,1.723076923,0,0,0,0,0,0,0.9,100,0,8490.618741
BU19700005,55,7,0.423076923,0.053846154,219,1.684615385,0,0,0,0,0,0,0.9,100,0,7748.979171
BU19700006,52,5,0.4,0.038461538,121,0.930769231,0,0,0,0,0,0,0.9,100,0,5325.740385
BU19700007,29,4,0.223076923,0.030769231,241,1.853846154,0,0,0,0,0,0,0.9,100,0,5564.806195
BU19700008,42,8,0.323076923,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,7146.873182
BU19700009,36,6,0.276923077,0.046153846,116,0.892307692,0,0,0,0,0,0,0.9,100,0,9831.10309
BU19700010,44,10,0.338461538,0.076923077,9,0.069230769,0,0,0,0,0,0,0.9,100,0,8804.165331
BU19700011,29,2,0.223076923,0.015384615,319,2.453846154,0,0,0,0,0,0,0.9,100,0,6770.76606
BU19700100,42,8,0.323076923,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6278.766437
BU19700101,61,9,0.469230769,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,2729.061173
BU19700102,56,9,0.430769231,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2863.365056
BU19700103,67,9,0.515384615,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2570.76099
BU19700104,68,9,0.523076923,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,7463.729495
BU19700105,58,9,0.446153846,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,1239.455677
BU19700107,46,2,0.353846154,0.015384615,113,0.869230769,0,0,0,0,0,0,0.9,100,0,5829.529074
BU19700108,67,9,0.515384615,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,6117.930307
BU19700109,76,7,0.584615385,0.053846154,613,4.715384615,0,0,0,0,0,0,0.9,100,0,4402.740981
BU19700200,48,8,0.369230769,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,5391.394169
BU19700201,51,7,0.392307692,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6921.71649
BU19700202,53,8,0.407692308,0.061538462,312,2.4,0,0,0,0,0,0,0.9,100,0,636.5247699
BU19700208,66,9,0.507692308,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,15989.01469
