fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"2774",BU16211221,Oosteindsche Ackers,"BU16211231,BU16211211,BU16211552,BU16211121",94488.004495983,445561.432034956,GM1621,Lansingerland
"2775",BU16211231,Ackerse Zoom,"BU16212131,BU16212254,BU16211211,BU16211221,BU16211552,BU16212144,BU16211331,BU16211311",93701.9732493544,445827.026638037,GM1621,Lansingerland
"2776",BU16211311,Beemdenbuurt,"BU16211231,BU16211211,BU16211331,BU16211321,BU16211111",93636.1147055653,444988.963725293,GM1621,Lansingerland
"2777",BU16211321,Eilandenbuurt,"BU16211411,BU16211331,BU16211311,BU16211111",93539.2769242375,444506.330553349,GM1621,Lansingerland
"2778",BU16211331,Boterdorpse Zoom,"BU16211231,BU16211211,BU16211411,BU16212144,BU16211321,BU16212644,BU16211311",93164.2555653119,445111.206346566,GM1621,Lansingerland
"2779",BU16211411,Wilderszijde,"BU05990660,BU16211331,BU16211321,BU16212644,BU16211111,BU16211543",92896.1950495373,444001.516296558,GM1621,Lansingerland
"2780",BU16211514,Bergse Nos,"BU05990665,BU05990664,BU16213334,BU16213312,BU16211543,BU16211531,BU16211522,BU18920208,BU05991463,BU18920293,BU18920209",95808.6417789747,443225.008579262,GM1621,Lansingerland
"2781",BU16211522,Schreyracker,"BU16213334,BU16213312,BU16211552,BU16211111,BU16211531,BU16211121,BU16211514",95735.4854683225,444573.412505971,GM1621,Lansingerland
"2782",BU16211531,Hoeksekade,"BU16211111,BU16211543,BU16211522,BU16211514",94949.8846254533,444124.769357033,GM1621,Lansingerland
"2783",BU16211543,Weg en Land,"BU05990660,BU05990662,BU05990665,BU16211411,BU16211111,BU16211531,BU16211514",93820.8450909322,443521.798348831,GM1621,Lansingerland
"2784",BU16211552,Warmoeziersweg,"BU16211231,BU16213312,BU16212254,BU16211221,BU16211121,BU16211522",94816.6479036154,445938.495948639,GM1621,Lansingerland
"2785",BU16212111,Berkel Dorp,"BU16212121,BU16212131,BU16212541,BU16212611,BU16212144,BU16212633,BU16212644",92418.6740031586,445359.872808178,GM1621,Lansingerland
"2786",BU16212121,Parkbuurt,"BU16212331,BU16212321,BU16212311,BU16212131,BU16212731,BU16212541,BU16212111",92257.9117952907,445672.115674793,GM1621,Lansingerland
"2787",BU16212131,Oranjebuurt,"BU16212211,BU16211231,BU16212121,BU16212311,BU16212241,BU16212254,BU16212111,BU16212144",92886.722332235,445750.632804475,GM1621,Lansingerland
"2788",BU16212144,Annie M.G. Schmidtpark Midden,"BU16211231,BU16212131,BU16212111,BU16211331,BU16212633,BU16212644",92966.948039814,445299.458773499,GM1621,Lansingerland
"2789",BU16212211,Bomen- en Struikenbuurt,"BU16212221,BU16212311,BU16212131,BU16212241",93092.7425757992,446213.193179009,GM1621,Lansingerland
"2790",BU16212221,Sterrenbuurt,"BU16212211,BU16212412,BU16212311,BU16212241,BU16212231",93213.5257864966,446610.976740149,GM1621,Lansingerland
"2791",BU16212231,Edelsteenbuurt,"BU16212221,BU16213312,BU16212412,BU16212241,BU16212254",93802.0394236883,446634.671512652,GM1621,Lansingerland
"2792",BU16212241,Componistenbuurt,"BU16212211,BU16212221,BU16212131,BU16212231,BU16212254",93487.9255826411,446140.578361191,GM1621,Lansingerland
"2793",BU16212254,Annie M.G. Schmidtpark Noord,"BU16211231,BU16213312,BU16212131,BU16212241,BU16212231,BU16211552",93716.6392206547,446132.406105138,GM1621,Lansingerland
"2794",BU16212311,Merenbuurt,"BU16212211,BU16212221,BU16212412,BU16212321,BU16212121,BU16212131",92484.3201572799,446365.085019997,GM1621,Lansingerland
"2795",BU16212321,Rivierenbuurt,"BU16212412,BU16212331,BU16212121,BU16212311",91797.3616709948,446000.633970364,GM1621,Lansingerland
"2796",BU16212331,Havenbuurt,"BU16212412,BU16212321,BU16212121,BU16212731,BU16212741",91416.6147463963,445716.569431889,GM1621,Lansingerland
"2797",BU16212412,Noordeinde,"BU06370801,BU06370501,BU16212221,BU16213312,BU19260105,BU16212331,BU16212321,BU16212311,BU16212231,BU16212741,BU19260111,BU19260112",92747.9983510328,448013.999620031,GM1621,Lansingerland
"2798",BU16212511,Bloemenbuurt,"BU16212823,BU16212621,BU16212521,BU16212531,BU16212711,BU16212833",91426.3785170432,444121.314858098,GM1621,Lansingerland
"2799",BU16212521,Parc Rodenrijs,"BU16212511,BU16212621,BU16212531,BU16212611",91744.2421777184,444211.93201435,GM1621,Lansingerland
"2800",BU16212531,Vogelbuurt,"BU16212511,BU16212521,BU16212711,BU16212721,BU16212541,BU16212611",91783.1653655321,444667.841240234,GM1621,Lansingerland
"2801",BU16212541,Weidebloembuurt,"BU16212121,BU16212531,BU16212721,BU16212731,BU16212611,BU16212111",91913.0553373826,445070.346709666,GM1621,Lansingerland
"2802",BU16212611,Rodenrijse Zoom,"BU05990660,BU16212621,BU16212521,BU16212531,BU16212541,BU16212111,BU16212633,BU16212644",92149.9781677873,444558.048304447,GM1621,Lansingerland
"2803",BU16212621,Bonfut,"BU05990660,BU16212823,BU16212511,BU16212521,BU16212611",91589.0428636714,443758.086968137,GM1621,Lansingerland
"2804",BU16212633,Berkelse Poort,"BU16212611,BU16212111,BU16212144,BU16212644",92417.4708832748,444964.563153768,GM1621,Lansingerland
"2805",BU16212644,Annie M.G. Schmidtpark Zuid,"BU05990660,BU16212611,BU16211411,BU16212111,BU16212144,BU16211331,BU16212633",92378.7130127186,444460.236421207,GM1621,Lansingerland
"2806",BU16212711,Bolwerk,"BU16212511,BU16212531,BU16212721,BU16212833,BU16212851",91300.9390038032,444493.813007427,GM1621,Lansingerland
"2807",BU16212721,Gouden Griffelbuurt,"BU16212531,BU16212711,BU16212731,BU16212741,BU16212851,BU16212541",91310.4908560686,444845.790122655,GM1621,Lansingerland
"2808",BU16212731,Gouden Uilbuurt,"BU16212331,BU16212121,BU16212721,BU16212741,BU16212541",91427.075401644,445245.370711211,GM1621,Lansingerland
"2809",BU16212741,Buurt 2741,"BU16212412,BU16212331,BU16212721,BU16212731,BU16212851,BU19260111",90976.6821947246,445461.958139204,GM1621,Lansingerland
"2810",BU16212814,Vlinderstrik,"BU05990660,BU16212823,BU16212833,BU16212843,BU16212864,BU05990455,BU05990454",90439.2527181526,442886.27247045,GM1621,Lansingerland
"2811",BU16212823,Spoorhaven,"BU05990660,BU16212511,BU16212621,BU16212833,BU16212814",91321.7388582341,443339.822442446,GM1621,Lansingerland
"2812",BU16212833,Bedrijventerrein Rodenrijs,"BU16212823,BU16212511,BU16212711,BU16212851,BU16212843,BU16212814",91101.3110683799,443988.172420571,GM1621,Lansingerland
"2813",BU16212843,Oudeland,"BU16212833,BU16212851,BU16212864,BU16212814",90303.8723514529,443633.734135491,GM1621,Lansingerland
"2814",BU16212851,Buurt 2851,"BU16212711,BU16212721,BU16212741,BU16212833,BU16212843,BU16212864,BU19260111",90775.2589488503,444696.12078021,GM1621,Lansingerland
"2815",BU16212864,Bergboezem,"BU16212851,BU16212843,BU19260111,BU05990454,BU16212814",89879.8909467474,444384.725720827,GM1621,Lansingerland
"2816",BU16213111,Schildersbuurt,"BU16213141,BU16213312,BU16213121,BU16213162",95956.0367177411,447026.858519728,GM1621,Lansingerland
"2817",BU16213121,Zeeheldenbuurt,"BU16213111,BU16213141,BU16213334,BU16213312,BU16213133",96160.6617208168,447672.060135173,GM1621,Lansingerland
"2818",BU16213133,De Hoefslag,"BU16213261,BU16213221,BU16213141,BU16213334,BU16213121,BU16213211",96748.8093412392,447759.875252781,GM1621,Lansingerland
"2819",BU16213141,Oranjebuurt,"BU16213111,BU16213261,BU16213121,BU16213133,BU16213162,BU16213251",96357.8470749311,447178.61469208,GM1621,Lansingerland
"2820",BU16213162,Zeldenrust,"BU16213111,BU16213141,BU16213312,BU16213242,BU16213251",96181.3428516482,446569.880026731,GM1621,Lansingerland
"2821",BU16213211,Molenbuurt,"BU16213221,BU16213334,BU16213133",97342.8400618708,447711.371946497,GM1621,Lansingerland
"2822",BU16213221,Sterrenbuurt,"BU16213261,BU16213334,BU16213133,BU16213211,BU16213231",97215.7163425318,447295.59113887,GM1621,Lansingerland
"2823",BU16213231,Bomenbuurt,"BU16213261,BU16213221,BU16213334,BU16213242,BU16213251",97038.9237623566,446747.544343552,GM1621,Lansingerland
"2824",BU16213242,Merenveld,"BU16213334,BU16213312,BU16213162,BU16213231,BU16213251",96741.1623002346,446338.241011588,GM1621,Lansingerland
"2825",BU16213251,Vogelbuurt,"BU16213261,BU16213141,BU16213242,BU16213162,BU16213231",96648.7133962464,446815.046253902,GM1621,Lansingerland
"2826",BU16213261,De Tuinen,"BU16213221,BU16213141,BU16213133,BU16213231,BU16213251",96800.7664556859,447229.761544535,GM1621,Lansingerland
"2827",BU16213312,Overbuurtse Polder,"BU16213353,BU06370801,BU16213111,BU16213334,BU16213323,BU16212412,BU16213121,BU16213242,BU16213162,BU16212231,BU16212254,BU16211552,BU16211522,BU16211514",95494.5196525585,447778.074896745,GM1621,Lansingerland
"2828",BU16213323,Klappolder,"BU16213353,BU16213344,BU16213334,BU16213312",97293.30940303,449101.027694884,GM1621,Lansingerland
"2829",BU16213334,Rotte Zoom,"BU16213344,BU16213221,BU16213323,BU16213312,BU16213121,BU16213133,BU16213211,BU16213242,BU16213231,BU16211522,BU16211514,BU18920208,BU18920293,BU18920291",97421.3185596372,447039.888632124,GM1621,Lansingerland
"2830",BU16213353,Prisma,"BU06370907,BU06370800,BU06370801,BU06370600,BU16213344,BU16213323,BU16213312",96326.6859396344,450610.095219671,GM1621,Lansingerland
"2831",BU16760000,Zierikzee binnen de vesten,"BU16760004,BU16760001,BU16760002,BU16760007",53370.1787791879,407856.03104361,GM1676,Schouwen-Duiveland
"2832",BU16760001,Malta,"BU16760009,BU16760000,BU16760004,BU16760003",54133.9073190952,407899.372625383,GM1676,Schouwen-Duiveland
"2833",BU16760002,Poortambacht,"BU16760000,BU16760007",52461.2274510988,407677.826179735,GM1676,Schouwen-Duiveland
"2834",BU16760003,Zuidhoek,"BU16760009,BU16760001,BU16760008",53613.0906095382,407146.427857096,GM1676,Schouwen-Duiveland
"2835",BU16760004,Kaaskenswater,"BU16760009,BU16760000,BU16760001,BU16760007",54098.1359548077,408481.156878944,GM1676,Schouwen-Duiveland
"2836",BU16760007,Verspreide huizen in het Noorden en Westen,"BU16760009,BU16760401,BU16760409,BU16760000,BU16760004,BU16760002,BU16761009",52654.3562215518,408997.684234956,GM1676,Schouwen-Duiveland
"2837",BU16760008,Verspreide huizen in het Zuiden,"BU16760009,BU16760003,BU16950109",53511.31538483,406340.980982515,GM1676,Schouwen-Duiveland
"2838",BU16760009,Verspreide huizen in het Oosten,"BU16760809,BU16760609,BU16760409,BU16760309,BU16760004,BU16760001,BU16760008,BU16760003,BU16760007",55681.8347736888,408130.029692003,GM1676,Schouwen-Duiveland
"2839",BU16760100,Brouwershaven,BU16760109,53074.7074317948,416143.319261109,GM1676,Schouwen-Duiveland
"2840",BU16760109,Verspreide huizen Brouwershaven,"BU16760209,BU16760100,BU16760909,BU16761009",52347.9244837471,416754.021733526,GM1676,Schouwen-Duiveland
"2841",BU16760200,Zonnemaire,BU16760209,55713.3457401544,414810.966645591,GM1676,Schouwen-Duiveland
"2842",BU16760209,Verspreide huizen Zonnemaire,"BU16760409,BU16760309,BU16760200,BU16760109,BU16761009",56175.5098641712,415956.230016672,GM1676,Schouwen-Duiveland
"2843",BU16760300,Dreischor,BU16760309,57946.9087179679,411996.067997749,GM1676,Schouwen-Duiveland
"2844",BU16760309,Verspreide huizen Dreischor,"BU16760708,BU16760609,BU16760009,BU16760300,BU16760409,BU16760209",58168.189903727,412472.016971852,GM1676,Schouwen-Duiveland
"2845",BU16760400,Noordgouwe,BU16760409,54550.2908817341,412571.320235,GM1676,Schouwen-Duiveland
"2846",BU16760401,Schuddebeurs,"BU16760409,BU16760007,BU16761009",54948.9282877915,411006.818434891,GM1676,Schouwen-Duiveland
"2847",BU16760409,Verspreide huizen Noordgouwe en Schuddebeurs,"BU16760009,BU16760401,BU16760400,BU16760309,BU16760209,BU16760007,BU16761009",55063.1360473688,411842.411010437,GM1676,Schouwen-Duiveland
"2848",BU16760500,Bruinisse,"BU16760509,BU16760501",65536.7760644941,408857.887588928,GM1676,Schouwen-Duiveland
"2849",BU16760501,Recreatiegebied,"BU19241103,BU07160709,BU16760708,BU16760709,BU16760509,BU16760500",67654.5469060386,409364.525482452,GM1676,Schouwen-Duiveland
"2850",BU16760509,Verspreide huizen Bruinisse,"BU16760709,BU16760501,BU16760500",64333.9762161632,407267.770059275,GM1676,Schouwen-Duiveland
"2851",BU16760600,Nieuwerkerk,BU16760609,59017.2549608788,407588.691966416,GM1676,Schouwen-Duiveland
"2852",BU16760609,Verspreide huizen Nieuwerkerk,"BU16760708,BU16760709,BU16760809,BU16760600,BU16760009,BU16760309",58520.6422157238,408420.517743682,GM1676,Schouwen-Duiveland
"2853",BU16760700,Oosterland,BU16760709,61474.8782268082,407720.294626463,GM1676,Schouwen-Duiveland
"2854",BU16760701,Sirjansland,BU16760708,61336.0471817609,410542.065780506,GM1676,Schouwen-Duiveland
"2855",BU16760708,Verspreide huizen Sirjansland,"BU16760701,BU16760709,BU16760501,BU16760609,BU16760309",61816.2446950282,410441.420696853,GM1676,Schouwen-Duiveland
"2856",BU16760709,Verspreide huizen Oosterland,"BU16760708,BU16760700,BU16760509,BU16760501,BU16760809,BU16760609",62040.4726914101,407370.886736272,GM1676,Schouwen-Duiveland
"2857",BU16760800,Ouwerkerk,BU16760809,57724.454004413,405027.612751948,GM1676,Schouwen-Duiveland
"2858",BU16760809,Verspreide huizen Ouwerkerk,"BU16760709,BU16760800,BU16760609,BU16760009",57876.9164346427,405262.317585306,GM1676,Schouwen-Duiveland
"2859",BU16760900,Scharendijke,BU16760909,48361.0329419918,417385.983806783,GM1676,Schouwen-Duiveland
"2860",BU16760909,Verspreide huizen Scharendijke,"BU16760109,BU16760900,BU16761100,BU16761109,BU19240106,BU16761009,BU16761409",49385.1776094828,416273.527759079,GM1676,Schouwen-Duiveland
"2861",BU16761000,Kerkwerve,BU16761009,52097.4691417301,411821.675210669,GM1676,Schouwen-Duiveland
"2862",BU16761009,Verspreide huizen Kerkwerve,"BU16760401,BU16760409,BU16760209,BU16760109,BU16760909,BU16761109,BU16760007,BU16761000,BU16761509",50887.9185167028,412458.5855536,GM1676,Schouwen-Duiveland
"2863",BU16761100,Ellemeet,"BU16760909,BU16761109,BU16761409",46474.8248284363,416804.940898487,GM1676,Schouwen-Duiveland
"2864",BU16761109,Verspreide huizen ten zuiden van Ellemeet,"BU16760909,BU16761100,BU16761509,BU16761009,BU16761409",46921.3856323581,415339.687824302,GM1676,Schouwen-Duiveland
"2865",BU16761200,Haamstede,"BU16761208,BU16761201,BU16761204,BU16761209",41355.0343444785,413253.718270178,GM1676,Schouwen-Duiveland
"2866",BU16761201,Burgh,"BU16761208,BU16761202,BU16761200,BU16761209",40684.6558190805,412577.774178254,GM1676,Schouwen-Duiveland
"2867",BU16761202,Hogeweg,"BU16761208,BU16761201,BU16761209,BU16761203",39836.2281932372,411675.89643236,GM1676,Schouwen-Duiveland
"2868",BU16761203,Westenschouwen,"BU16761208,BU16761202,BU16761209",38860.8531184402,410697.698236063,GM1676,Schouwen-Duiveland
"2869",BU16761204,Kloosterweg en omgeving,"BU16761309,BU16761208,BU16761200,BU16761209",40924.5586983568,414465.634085459,GM1676,Schouwen-Duiveland
"2870",BU16761205,Nieuw-Haamstede,BU16761209,38525.7655877063,415102.270490659,GM1676,Schouwen-Duiveland
"2871",BU16761208,Verspreide huizen in het Kleigebied,"BU16761509,BU16761309,BU16761303,BU16761409,BU16761202,BU16761201,BU16761200,BU16761204,BU07170209,BU16761209,BU16761203",42135.4631123951,412461.990138796,GM1676,Schouwen-Duiveland
"2872",BU16761209,Verspreide huizen in het Zandgebied,"BU16761309,BU16761208,BU16761202,BU16761201,BU16761200,BU16761204,BU16761205,BU16761203",38913.698044613,414081.985859369,GM1676,Schouwen-Duiveland
"2873",BU16761300,Renesse,"BU16761303,BU16761302,BU16761301",43422.882121594,417005.143044013,GM1676,Schouwen-Duiveland
"2874",BU16761301,Oude Moolweg en Laone,"BU16761309,BU16761303,BU16761302,BU16761300,BU16761409",43974.0138051006,417747.763950854,GM1676,Schouwen-Duiveland
"2875",BU16761302,Hoogenboomlaan,"BU16761309,BU16761303,BU16761301,BU16761300",42195.3831820997,416969.416431071,GM1676,Schouwen-Duiveland
"2876",BU16761303,Lagezoom,"BU16761309,BU16761302,BU16761301,BU16761300,BU16761409,BU16761208",42819.463236441,415974.602189924,GM1676,Schouwen-Duiveland
"2877",BU16761309,Verspreide huizen ten westen van Renesse,"BU16761303,BU16761302,BU16761301,BU16761208,BU16761204,BU16761209",41144.1148699325,416783.963022526,GM1676,Schouwen-Duiveland
"2878",BU16761400,Noordwelle,BU16761409,44895.2298501552,415641.620480751,GM1676,Schouwen-Duiveland
"2879",BU16761409,Verspreide huizen Noordwelle,"BU16760909,BU16761100,BU16761109,BU16761509,BU16761303,BU16761400,BU16761301,BU16761208",44812.7331815529,415994.378558061,GM1676,Schouwen-Duiveland
"2880",BU16761500,Serooskerke,BU16761509,46295.283271614,413751.96036389,GM1676,Schouwen-Duiveland
"2881",BU16761509,Verspreide huizen Serooskerke,"BU16761109,BU16761009,BU16761409,BU16761208,BU16761500",46199.7183019982,413580.972650097,GM1676,Schouwen-Duiveland
"2882",BU16950000,Kortgene-Dorp,"BU16950009,BU16950001",45058.4771501382,397849.077193968,GM1695,Noord-Beveland
"2883",BU16950001,Kortgene-Oost,"BU16950009,BU16950000,BU06640889",45962.5595819773,397431.752199231,GM1695,Noord-Beveland
"2884",BU16950009,Verspreide huizen Kortgene,"BU16950109,BU16950209,BU16950001,BU16950000,BU16950409,BU16950509,BU06640889,BU06640229",46095.431492559,398314.874316853,GM1695,Noord-Beveland
"2885",BU16950100,Colijnsplaat,BU16950109,48384.5993911303,402213.460017216,GM1695,Noord-Beveland
"2886",BU16950109,Verspreide huizen Colijnsplaat,"BU16760008,BU16950009,BU16950100,BU16950209,BU16950409",46698.2377793687,401173.895160275,GM1695,Noord-Beveland
"2887",BU16950200,Kats,BU16950209,50851.4498640461,398727.874271895,GM1695,Noord-Beveland
"2888",BU16950209,Verspreide huizen Kats,"BU16950200,BU16950009,BU16950109",49890.26634124,399157.4008367,GM1695,Noord-Beveland
"2889",BU16950300,Kamperland,"BU16950301,BU16950309",38265.9715517424,399314.870716056,GM1695,Noord-Beveland
"2890",BU16950301,Recreatiegebied Kamperland,"BU16950309,BU16950300",36568.3159043539,398542.967717486,GM1695,Noord-Beveland
"2891",BU16950309,Verspreide huizen Kamperland,"BU16950301,BU16950409,BU16950509,BU07170209,BU16950300",37997.7337368882,399298.525618655,GM1695,Noord-Beveland
"2892",BU16950400,Wissenkerke,BU16950409,41326.1765660656,400762.554067348,GM1695,Noord-Beveland
"2893",BU16950409,Verspreide huizen Wissenkerke,"BU16950009,BU16950109,BU16950400,BU16950309,BU16950509",42288.6008513936,400832.63523605,GM1695,Noord-Beveland
"2894",BU16950500,Geersdijk,BU16950509,42975.5233210096,398626.894528073,GM1695,Noord-Beveland
"2895",BU16950509,Verspreide huizen Geersdijk,"BU16950009,BU16950309,BU16950409,BU16950500",42012.2563312161,398393.314931618,GM1695,Noord-Beveland
"2896",BU16960500,Breukeleveen,"BU19040702,BU16960400,BU16960402,BU16960401,BU03100600,BU19040703,BU19040204",133281.277830695,465494.523483082,GM1696,Wijdemeren
"2897",BU17140000,Sluis,BU17140009,15471.4233269699,370781.500589778,GM1714,Sluis
"2898",BU17140001,Sint Anna ter Muiden,BU17140009,13979.4953739068,371517.643326808,GM1714,Sluis
"2899",BU17140009,Verspreide huizen Sluis,"BU17140000,BU17140001,BU17140109,BU17140200,BU17140209",16311.6264770675,369040.406521152,GM1714,Sluis
"2900",BU17140100,Retranchement,BU17140109,15519.5249715203,375046.487068069,GM1714,Sluis
"2901",BU17140109,Verspreide huizen Retranchement,"BU17140509,BU17140609,BU17140009,BU17140100,BU17140709,BU17140701,BU17140209",16298.177972811,374379.722412597,GM1714,Sluis
"2902",BU17140200,Aardenburg,"BU17140009,BU17140209",19289.46874386,366605.124419531,GM1714,Sluis
"2903",BU17140209,Verspreide huizen Aardenburg,"BU17140509,BU17141409,BU17140009,BU17140109,BU17140309,BU17140200,BU17140409",21121.7211953248,367967.876097845,GM1714,Sluis
"2904",BU17140300,Eede,BU17140309,19493.5915197788,363578.806761501,GM1714,Sluis
"2905",BU17140309,Verspreide huizen Eede,"BU17140300,BU17140409,BU17140209",21359.8833735365,363993.36885895,GM1714,Sluis
"2906",BU17140400,Sint Kruis,BU17140409,23224.3351463911,366495.64746451,GM1714,Sluis
"2907",BU17140409,Verspreide huizen Sint Kruis,"BU17140309,BU17140400,BU17140209",23549.574983234,366143.245334696,GM1714,Sluis
"2908",BU17140500,Oostburg,BU17140509,22911.0006100149,372613.342747591,GM1714,Sluis
"2909",BU17140509,Verspreide huizen Oostburg,"BU17140909,BU17140809,BU17140500,BU17140609,BU17141309,BU17141409,BU17140109,BU17140209",22579.3390032525,372146.09603407,GM1714,Sluis
"2910",BU17140600,Zuidzande,BU17140609,20100.5243140092,374200.206563108,GM1714,Sluis
"2911",BU17140609,Verspreide huizen Zuidzande,"BU17140809,BU17140600,BU17140509,BU17140109,BU17140709",19510.7730388346,374289.214777814,GM1714,Sluis
"2912",BU17140700,Cadzand,BU17140709,17269.8168387252,377370.999897675,GM1714,Sluis
"2913",BU17140701,Cadzand-Bad,"BU17140109,BU17140709,BU07180302",16363.1541574715,378589.9842628,GM1714,Sluis
"2914",BU17140709,Verspreide huizen Cadzand,"BU17140809,BU17140801,BU17140609,BU17140109,BU17140700,BU17140701,BU07180302",17799.8105202193,377208.605981824,GM1714,Sluis
"2915",BU17140800,Nieuwvliet,BU17140809,21441.800159498,377832.9059141,GM1714,Sluis
"2916",BU17140801,Nieuwvliet-Bad-Oost en -West,"BU17140809,BU17140709,BU07180302",20051.4515328844,379260.902744132,GM1714,Sluis
"2917",BU17140809,Verspreide huizen Nieuwvliet,"BU17140909,BU17140800,BU17140801,BU17140509,BU17140609,BU17140709",21163.0549312939,377830.249714571,GM1714,Sluis
"2918",BU17140900,Groede,BU17140909,24035.7569478195,378350.287050054,GM1714,Sluis
"2919",BU17140909,Verspreide huizen Groede,"BU17140809,BU17140900,BU17141009,BU17140509,BU17141309,BU07180302",24353.6962374212,377764.180843469,GM1714,Sluis
"2920",BU17141000,Breskens,"BU17141009,BU07180100",27620.2615460141,379995.142446383,GM1714,Sluis
"2921",BU17141009,Verspreide huizen Breskens,"BU17140909,BU17141000,BU17141108,BU17141309,BU07180302",26855.6196352713,379369.944142269,GM1714,Sluis
"2922",BU17141100,Hoofdplaat,BU17141109,34751.4036093,377185.866870831,GM1714,Sluis
"2923",BU17141101,Nummer EÃƒÂ©n en omgeving,BU17141108,30571.2438838938,377991.627101841,GM1714,Sluis
"2924",BU17141108,Verspreide huizen Nummer EÃƒÂ©n en Slijkplaat,"BU17141009,BU17141101,BU17141309,BU17141209,BU17141109",30616.6267049363,377315.165783704,GM1714,Sluis
"2925",BU17141109,Overige verspreide huizen Hoofdplaat,"BU17141108,BU17141209,BU07152800,BU17141100",34240.3048643409,376181.476826745,GM1714,Sluis
"2926",BU17141200,IJzendijke,BU17141209,31580.6695560462,371795.75920405,GM1714,Sluis
"2927",BU17141209,Verspreide huizen IJzendijke,"BU17141108,BU17141200,BU17141309,BU17141409,BU17141109,BU07152800,BU07155200",33035.4363648888,371296.951498208,GM1714,Sluis
"2928",BU17141300,Schoondijke,BU17141309,27393.085733281,375573.655419576,GM1714,Sluis
"2929",BU17141309,Verspreide huizen Schoondijke,"BU17140909,BU17141009,BU17141108,BU17140509,BU17141300,BU17141409,BU17141209",27565.0853089372,375294.891144878,GM1714,Sluis
"2930",BU17141400,Waterlandkerkje,BU17141409,27278.946395048,371443.43423833,GM1714,Sluis
"2931",BU17141409,Verspreide huizen Waterlandkerkje,"BU17140509,BU17141309,BU17141400,BU17140209,BU17141209",27441.5821084895,371017.848468923,GM1714,Sluis
"2932",BU17220000,Ferwerd,BU17220007,184236.227525575,594591.945928389,GM1970,Noardeast-Fryslân
"2933",BU17220001,Marrum,BU17220008,182657.177236175,593101.315740854,GM1970,Noardeast-Fryslân
"2934",BU17220002,Blija,BU17220009,186529.757592028,596266.029830126,GM1970,Noardeast-Fryslân
"2935",BU17220003,Hogebeintum,"BU17220202,BU17220203,BU17220209,BU17220009,BU17220007",186415.748027668,593458.830345403,GM1970,Noardeast-Fryslân
"2936",BU17220007,Verspreide huizen Ferwerd,"BU17220109,BU17220209,BU17220003,BU17220009,BU17220008,BU17220000",183677.793977489,595480.351334212,GM1970,Noardeast-Fryslân
"2937",BU17220008,Verspreide huizen Marrum-Westernijkerk,"BU17220109,BU17220209,BU17220007,BU17220001",182117.266721607,592997.549775062,GM1970,Noardeast-Fryslân
"2938",BU17220009,Verspreide huizen Blija,"BU17220203,BU17220204,BU17220003,BU00580608,BU17220002,BU17220007",187124.236272385,596149.513702151,GM1970,Noardeast-Fryslân
"2939",BU17220100,Hallum,BU17220109,181489.378686952,591035.9166231,GM1970,Noardeast-Fryslân
"2940",BU17220109,Verspreide huizen Hallum,"BU17220209,BU17220008,BU17220007,BU17220100",181045.985671689,591522.459011197,GM1970,Noardeast-Fryslân
"2941",BU17220200,Birdaard,"BU17220208,BU17220209",187585.981333277,589761.49766445,GM1970,Noardeast-Fryslân
"2942",BU17220201,Wanswerd,BU17220209,185827.20818307,590579.782812392,GM1970,Noardeast-Fryslân
"2943",BU17220202,Jislum,"BU17220203,BU17220204,BU17220206,BU17220208,BU17220209,BU17220003",187667.546574159,591604.784745156,GM1970,Noardeast-Fryslân
"2944",BU17220203,Genum,"BU17220202,BU17220204,BU17220003,BU17220009",187714.67749976,593199.896339972,GM1970,Noardeast-Fryslân
"2945",BU17220204,Reitsum,"BU17220205,BU17220202,BU17220203,BU17220206,BU00580608,BU17220009",189062.884296181,593261.263633118,GM1970,Noardeast-Fryslân
"2946",BU17220205,Lichtaard,"BU18910309,BU00580605,BU18910301,BU17220204,BU17220206,BU00580608",190613.965790418,593083.259362714,GM1970,Noardeast-Fryslân
"2947",BU17220206,Janum,"BU18910309,BU17220205,BU17220202,BU17220204,BU17220208",189507.908493881,591870.465284905,GM1970,Noardeast-Fryslân
"2948",BU17220208,Verspreide huizen Birdaard,"BU18910309,BU17220200,BU17220202,BU17220206,BU17220209,BU07370108",188191.04763826,589715.375253898,GM1970,Noardeast-Fryslân
"2949",BU17220209,Verspreide huizen Wanswerd,"BU17220109,BU17220201,BU17220200,BU17220202,BU17220208,BU17220003,BU17220008,BU17220007",185828.376151675,590475.605195063,GM1970,Noardeast-Fryslân
"2950",BU18910000,DamwÃƒÂ¢ld,"BU18910309,BU18910008,BU18910101,BU18910109,BU18910009",195372.69807189,589383.949642204,GM1891,Dantumadiel
"2951",BU18910001,BroeksterwÃƒÂ¢ld,"BU18910008,BU18910002,BU18910009",195519.679309289,587492.863933297,GM1891,Dantumadiel
"2952",BU18910002,De Falom,"BU18910008,BU18910109,BU18910001,BU18910009,BU18910208,BU18910209",196581.591195742,586481.2232121,GM1891,Dantumadiel
"2953",BU18910008,Verspreide huizen DamwÃƒÂ¢ld,"BU18910309,BU18910300,BU18910301,BU00580007,BU18910000,BU18910101,BU18910109,BU00580009,BU00580010,BU18910001,BU18910002,BU18910009",195335.345125163,590273.659288253,GM1891,Dantumadiel
