BU_CODE,GM_code,nrWEQ [WEQ],nrWEQwoning [WEQ],nrWEQutil [WEQ],,H01_Vraag_totaal [ giga J per WEQ*yr],H02_Vraag_RV [ giga J per WEQ*yr],H03_Vraag_TW [ giga J per WEQ*yr],H04_Vraag_Vent [ giga J per WEQ*yr],H05_Vraag_K [ giga J per WEQ*yr],H06_Vraag_App [ giga J per WEQ*yr],,H01_Vraag_totaal [ giga J per yr],H02_Vraag_RV [ giga J per yr],H03_Vraag_TW [ giga J per yr],H04_Vraag_Vent [ giga J per yr],H05_Vraag_K [ giga J per yr],H06_Vraag_App [ giga J per yr]
GM0599_4_83,GM0599,120.630769,118,2.63076923,,40,21,8,0,1,10,,4825.23076,2533.246149,965.046152,0,120.630769,1206.30769
GM0599_4_86,GM0599,178.223077,175,3.22307692,,32,14,7,1,0,9,,5703.138464,2495.123078,1247.561539,178.223077,0,1604.007693
GM0599_4_201,GM0599,530.876923,487,43.8769231,,37,17,7,0,0,12,,19642.44615,9024.907691,3716.138461,0,0,6370.523076
GM0599_4_216,GM0599,89,89,0,,27,13,5,0,0,8,,2403,1157,445,0,0,712
GM0599_4_215,GM0599,169.215385,144,25.2153846,,35,14,7,0,1,12,,5922.538475,2369.01539,1184.507695,0,169.215385,2030.58462
GM0599_4_210,GM0599,141.653846,88,53.6538462,,54,21,6,0,9,19,,7649.307684,2974.730766,849.923076,0,1274.884614,2691.423074
GM0599_4_214,GM0599,258.169231,242,16.1692308,,36,15,7,1,1,12,,9294.092316,3872.538465,1807.184617,258.169231,258.169231,3098.030772
GM0599_4_213,GM0599,92.8923077,92,0.892307692,,32,15,7,0,0,9,,2972.553846,1393.384616,650.2461539,0,0,836.0307693
GM0599_7_64,GM0599,369.361538,354,15.3615385,,31,12,7,0,1,10,,11450.20768,4432.338456,2585.530766,0,369.361538,3693.61538
GM0599_7_50,GM0599,735.276923,660,75.2769231,,33,17,6,0,0,10,,24264.13846,12499.70769,4411.661538,0,0,7352.76923
GM0599_4_105,GM0599,138.676923,137,1.67692308,,28,12,7,0,0,9,,3882.953844,1664.123076,970.738461,0,0,1248.092307
GM0599_4_102,GM0599,516.269231,514,2.26923077,,31,15,7,1,0,9,,16004.34616,7744.038465,3613.884617,516.269231,0,4646.423079
GM0599_4_122,GM0599,281.446154,189,92.4461538,,35,16,5,0,1,13,,9850.61539,4503.138464,1407.23077,0,281.446154,3658.800002
GM0599_4_125,GM0599,518.638462,494,24.6384615,,41,20,7,1,1,12,,21264.17694,10372.76924,3630.469234,518.638462,518.638462,6223.661544
GM0599_4_117,GM0599,155.584615,155,0.584615385,,29,13,7,0,0,9,,4511.953835,2022.599995,1089.092305,0,0,1400.261535
GM0599_4_116,GM0599,155.130769,155,0.130769231,,29,13,7,1,0,8,,4498.792301,2016.699997,1085.915383,155.130769,0,1241.046152
GM0599_4_113,GM0599,169.869231,141,28.8692308,,30,13,6,0,1,10,,5096.07693,2208.300003,1019.215386,0,169.869231,1698.69231
GM0599_4_115,GM0599,441.584615,432,9.58461538,,38,20,7,1,0,10,,16780.21537,8831.6923,3091.092305,441.584615,0,4415.84615
GM0599_4_11,GM0599,488.615385,457,31.6153846,,39,19,7,1,1,11,,19056.00002,9283.692315,3420.307695,488.615385,488.615385,5374.769235
GM0599_4_7,GM0599,93,93,0,,28,12,7,0,0,8,,2604,1116,651,0,0,744
GM0599_4_32,GM0599,365.661538,43,322.661538,,62,18,3,0,13,29,,22671.01536,6581.907684,1096.984614,0,4753.599994,10604.1846
GM0599_4_33,GM0599,159.261538,111,48.2615385,,53,19,5,0,5,24,,8440.861514,3025.969222,796.30769,0,796.30769,3822.276912
GM0599_4_35,GM0599,214.523077,101,113.523077,,41,14,3,0,5,18,,8795.446157,3003.323078,643.569231,0,1072.615385,3861.415386
GM0599_4_37,GM0599,604.146154,180,424.146154,,66,19,3,0,13,30,,39873.64616,11478.77693,1812.438462,0,7853.900002,18124.38462
GM0599_4_39,GM0599,215.092308,214,1.09230769,,37,18,8,1,0,10,,7958.415396,3871.661544,1720.738464,215.092308,0,2150.92308
GM0599_4_0,GM0599,382.953846,372,10.9538462,,37,18,8,1,0,10,,14169.2923,6893.169228,3063.630768,382.953846,0,3829.53846
GM0599_4_29,GM0599,195.769231,192,3.76923077,,38,19,8,1,1,10,,7439.230778,3719.615389,1566.153848,195.769231,195.769231,1957.69231
GM0599_6_82,GM0599,356.269231,339,17.2692308,,45,24,8,1,1,12,,16032.1154,8550.461544,2850.153848,356.269231,356.269231,4275.230772
GM0599_4_142,GM0599,103.676923,94,9.67692308,,32,11,7,0,1,12,,3317.661536,1140.446153,725.738461,0,103.676923,1244.123076
GM0599_4_147,GM0599,370.307692,349,21.3076923,,33,13,7,1,1,12,,12220.15384,4813.999996,2592.153844,370.307692,370.307692,4443.692304
GM0599_4_132,GM0599,559.6,545,14.6,,32,14,7,1,1,9,,17907.2,7834.4,3917.2,559.6,559.6,5036.4
GM0599_4_137,GM0599,394.038462,384,10.0384615,,32,14,7,1,0,10,,12609.23078,5516.538468,2758.269234,394.038462,0,3940.38462
GM0599_4_162,GM0599,181.384615,180,1.38461538,,29,13,7,0,0,9,,5260.153835,2357.999995,1269.692305,0,0,1632.461535
GM0599_4_152,GM0599,354.184615,282,72.1846154,,43,14,6,0,2,21,,15229.93845,4958.58461,2125.10769,0,708.36923,7437.876915
GM0599_4_181,GM0599,191.307692,167,24.3076923,,47,23,7,1,2,15,,8991.461524,4400.076916,1339.153844,191.307692,382.615384,2869.61538
GM0599_4_179,GM0599,590.492308,498,92.4923077,,39,15,6,0,2,16,,23029.20001,8857.38462,3542.953848,0,1180.984616,9447.876928
GM0599_4_57,GM0599,124.215385,111,13.2153846,,42,19,7,1,3,12,,5217.04617,2360.092315,869.507695,124.215385,372.646155,1490.58462
GM0599_4_40,GM0599,314.738462,291,23.7384615,,38,16,7,0,2,13,,11960.06156,5035.815392,2203.169234,0,629.476924,4091.600006
GM0599_4_45,GM0599,281.169231,280,1.16923077,,30,13,7,1,0,9,,8435.07693,3655.200003,1968.184617,281.169231,0,2530.523079
GM0599_4_193,GM0599,99.5923077,79,20.5923077,,37,15,6,0,4,11,,3684.915385,1493.884616,597.5538462,0,398.3692308,1095.515385
GM0599_4_79,GM0599,191.746154,188,3.74615385,,33,15,7,1,0,9,,6327.623082,2876.19231,1342.223078,191.746154,0,1725.715386
GM0599_4_97,GM0599,291.823077,285,6.82307692,,32,15,7,1,0,9,,9338.338464,4377.346155,2042.761539,291.823077,0,2626.407693
GM0599_4_99,GM0599,313.884615,276,37.8846154,,32,13,7,0,1,12,,10044.30768,4080.499995,2197.192305,0,313.884615,3766.61538
GM0599_4_208,GM0599,445.930769,444,1.93076923,,36,18,7,1,0,10,,16053.50768,8026.753842,3121.515383,445.930769,0,4459.30769
GM0599_4_82,GM0599,439.569231,333,106.569231,,35,13,5,0,2,15,,15384.92309,5714.400003,2197.846155,0,879.138462,6593.538465
GM0599_4_85,GM0599,361.561538,345,16.5615385,,33,14,7,1,1,9,,11931.53075,5061.861532,2530.930766,361.561538,361.561538,3254.053842
GM0599_4_89,GM0599,46.4846154,8,38.4846154,,47,15,2,0,7,23,,2184.776924,697.269231,92.9692308,0,325.3923078,1069.146154
GM0599_4_203,GM0599,255.530769,253,2.53076923,,28,11,7,0,0,9,,7154.861532,2810.838459,1788.715383,0,0,2299.776921
GM0599_4_202,GM0599,136.546154,104,32.5461538,,46,20,6,1,6,14,,6281.123084,2730.92308,819.276924,136.546154,819.276924,1911.646156
GM0599_4_109,GM0599,617.161538,612,5.16153846,,27,12,7,0,0,9,,16663.36153,7405.938456,4320.130766,0,0,5554.453842
GM0599_4_100,GM0599,171.561538,159,12.5615385,,44,22,7,1,1,13,,7548.707672,3774.353836,1200.930766,171.561538,171.561538,2230.299994
GM0599_4_127,GM0599,547.823077,492,55.8230769,,37,15,7,1,1,14,,20269.45385,8217.346155,3834.761539,547.823077,547.823077,7669.523078
GM0599_4_36,GM0599,392.484615,354,38.4846154,,37,15,7,1,2,13,,14521.93076,5887.269225,2747.392305,392.484615,784.96923,5102.299995
GM0599_4_5,GM0599,352.338462,329,23.3384615,,29,12,6,0,0,10,,10217.8154,4228.061544,2114.030772,0,0,3523.38462
GM0599_4_27,GM0599,137.753846,132,5.75384615,,33,14,7,1,1,10,,4545.876918,1928.553844,964.276922,137.753846,137.753846,1377.53846
GM0599_4_138,GM0599,125.892308,118,7.89230769,,35,14,7,1,1,12,,4406.23078,1762.492312,881.246156,125.892308,125.892308,1510.707696
GM0599_4_151,GM0599,241.946154,225,16.9461538,,35,14,7,1,1,12,,8468.11539,3387.246156,1693.623078,241.946154,241.946154,2903.353848
GM0599_4_184,GM0599,332.538462,209,123.538462,,51,16,4,0,6,24,,16959.46156,5320.615392,1330.153848,0,1995.230772,7980.923088
GM0599_4_183,GM0599,195.669231,169,26.6692308,,42,16,7,0,1,18,,8218.107702,3130.707696,1369.684617,0,195.669231,3522.046158
GM0599_4_189,GM0599,139,139,0,,27,12,7,0,0,8,,3753,1668,973,0,0,1112
GM0599_4_58,GM0599,378.638462,320,58.6384615,,40,14,6,0,2,17,,15145.53848,5300.938468,2271.830772,0,757.276924,6436.853854
GM0599_4_192,GM0599,178.053846,177,1.05384615,,28,12,7,0,0,8,,4985.507688,2136.646152,1246.376922,0,0,1424.430768
GM0599_4_196,GM0599,116.315385,109,7.31538462,,33,13,7,1,2,10,,3838.407705,1512.100005,814.207695,116.315385,232.63077,1163.15385
GM0599_4_77,GM0599,68.0538462,66,2.05384615,,48,27,7,1,0,12,,3266.584618,1837.453847,476.3769234,68.0538462,0,816.6461544
GM0599_4_69,GM0599,138.453846,137,1.45384615,,29,13,7,0,0,9,,4015.161534,1799.899998,969.176922,0,0,1246.084614
GM0599_4_90,GM0599,195,195,0,,31,14,7,1,0,8,,6045,2730,1365,195,0,1560
GM0599_4_81,GM0599,136,136,0,,30,13,8,1,0,8,,4080,1768,1088,136,0,1088
GM0599_4_84,GM0599,223.5,192,31.5,,40,14,7,1,1,17,,8940,3129,1564.5,223.5,223.5,3799.5
GM0599_4_218,GM0599,64.1076923,32,32.1076923,,64,21,5,0,9,28,,4102.892307,1346.261538,320.5384615,0,576.9692307,1795.015384
GM0599_4_101,GM0599,273.069231,197,76.0692308,,47,14,6,0,5,22,,12834.25386,3822.969234,1638.415386,0,1365.346155,6007.523082
GM0599_4_128,GM0599,78.0076923,77,1.00769231,,31,14,7,1,0,9,,2418.238461,1092.107692,546.0538461,78.0076923,0,702.0692307
GM0599_4_129,GM0599,123.923077,113,10.9230769,,36,14,7,1,2,12,,4461.230772,1734.923078,867.461539,123.923077,247.846154,1487.076924
GM0599_4_121,GM0599,183.407692,181,2.40769231,,28,12,7,0,0,9,,5135.415376,2200.892304,1283.853844,0,0,1650.669228
GM0599_4_30,GM0599,547.030769,543,4.03076923,,31,15,7,1,0,9,,16957.95384,8205.461535,3829.215383,547.030769,0,4923.276921
GM0599_4_25,GM0599,127.476923,127,0.476923077,,30,13,8,1,0,8,,3824.30769,1657.199999,1019.815384,127.476923,0,1019.815384
GM0599_4_148,GM0599,142.330769,138,4.33076923,,32,14,8,0,1,9,,4554.584608,1992.630766,1138.646152,0,142.330769,1280.976921
GM0599_4_150,GM0599,257.230769,168,89.2307692,,57,20,6,0,7,24,,14662.15383,5144.61538,1543.384614,0,1800.615383,6173.538456
GM0599_4_92,GM0599,240.846154,196,44.8461538,,40,17,7,0,3,13,,9633.84616,4094.384618,1685.923078,0,722.538462,3131.000002
GM0599_4_91,GM0599,88.0153846,87,1.01538462,,28,13,6,0,0,8,,2464.430769,1144.2,528.0923076,0,0,704.1230768
GM0599_7_162,GM0599,220.953846,218,2.95384615,,29,14,6,0,1,8,,6407.661534,3093.353844,1325.723076,0,220.953846,1767.630768
GM0599_4_18,GM0599,254.323077,222,32.3230769,,38,14,6,0,2,16,,9664.276926,3560.523078,1525.938462,0,508.646154,4069.169232
GM0599_4_3,GM0599,697.523077,610,87.5230769,,29,10,6,0,1,12,,20228.16923,6975.23077,4185.138462,0,697.523077,8370.276924
GM0599_4_161,GM0599,507.130769,437,70.1307692,,34,15,6,0,3,11,,17242.44615,7606.961535,3042.784614,0,1521.392307,5578.438459
GM0599_4_173,GM0599,69.5076923,68,1.50769231,,32,14,8,1,1,9,,2224.246154,973.1076922,556.0615384,69.5076923,69.5076923,625.5692307
GM0599_4_43,GM0599,163.361538,163,0.361538462,,29,13,8,1,0,8,,4737.484602,2123.699994,1306.892304,163.361538,0,1306.892304
GM0599_4_70,GM0599,116.269231,111,5.26923077,,32,13,7,0,1,10,,3720.615392,1511.500003,813.884617,0,116.269231,1162.69231
GM0599_4_205,GM0599,250.307692,199,51.3076923,,43,14,6,0,3,20,,10763.23076,3504.307688,1501.846152,0,750.923076,5006.15384
GM0599_4_112,GM0599,154.661538,144,10.6615385,,34,14,7,1,2,11,,5258.492292,2165.261532,1082.630766,154.661538,309.323076,1701.276918
GM0599_4_13,GM0599,95,95,0,,30,14,8,1,0,8,,2850,1330,760,95,0,760
GM0599_4_16,GM0599,223.969231,192,31.9692308,,35,14,7,0,2,13,,7838.923085,3135.569234,1567.784617,0,447.938462,2911.600003
GM0599_4_34,GM0599,61.7769231,60,1.77692308,,31,13,8,1,0,10,,1915.084616,803.1000003,494.2153848,61.7769231,0,617.769231
GM0599_6_95,GM0599,112.007692,33,79.0076923,,54,19,4,0,13,19,,6048.415368,2128.146148,448.030768,0,1456.099996,2128.146148
GM0599_4_145,GM0599,68.7076923,45,23.7076923,,52,19,6,0,7,21,,3572.8,1305.446154,412.2461538,0,480.9538461,1442.861538
GM0599_6_13,GM0599,189.207692,188,1.20769231,,35,17,8,0,0,9,,6622.26922,3216.530764,1513.661536,0,0,1702.869228
GM0599_6_18,GM0599,359.284615,349,10.2846154,,31,13,7,0,1,10,,11137.82307,4670.699995,2514.992305,0,359.284615,3592.84615
GM0599_6_19,GM0599,484.515385,274,210.515385,,56,15,4,0,9,28,,27132.86156,7267.730775,1938.06154,0,4360.638465,13566.43078
GM0599_6_31,GM0599,266.992308,191,75.9923077,,55,23,6,0,7,19,,14684.57694,6140.823084,1601.953848,0,1868.946156,5072.853852
GM0599_6_38,GM0599,277.892308,277,0.892307692,,29,13,7,0,0,8,,8058.876932,3612.600004,1945.246156,0,0,2223.138464
GM0599_6_20,GM0599,376.569231,364,12.5692308,,40,20,8,0,1,11,,15062.76924,7531.38462,3012.553848,0,376.569231,4142.261541
GM0599_6_51,GM0599,142.715385,142,0.715384615,,43,24,8,1,0,10,,6136.761555,3425.16924,1141.72308,142.715385,0,1427.15385
GM0599_6_53,GM0599,90.3,78,12.3,,49,25,8,0,5,11,,4424.7,2257.5,722.4,0,451.5,993.3
GM0599_6_55,GM0599,267.215385,216,51.2153846,,50,23,7,1,5,14,,13360.76925,6145.953855,1870.507695,267.215385,1336.076925,3741.01539
GM0599_6_57,GM0599,240.061538,120,120.061538,,62,16,5,0,11,30,,14883.81536,3840.984608,1200.30769,0,2640.676918,7201.84614
GM0599_6_43,GM0599,71.2076923,69,2.20769231,,33,15,7,1,1,9,,2349.853846,1068.115385,498.4538461,71.2076923,71.2076923,640.8692307
GM0599_6_8,GM0599,200.761538,178,22.7615385,,33,15,6,0,1,11,,6625.130754,3011.42307,1204.569228,0,200.761538,2208.376918
GM0599_6_79,GM0599,283.884615,273,10.8846154,,42,22,8,1,1,11,,11923.15383,6245.46153,2271.07692,283.884615,283.884615,3122.730765
GM0599_6_65,GM0599,74.1384615,74,0.138461538,,42,23,9,1,0,10,,3113.815383,1705.184615,667.2461535,74.1384615,0,741.384615
GM0599_6_66,GM0599,152,152,0,,35,17,8,1,0,10,,5320,2584,1216,152,0,1520
GM0599_6_94,GM0599,92.3923077,36,56.3923077,,45,16,4,0,3,22,,4157.653847,1478.276923,369.5692308,0,277.1769231,2032.630769
GM0599_6_88,GM0599,438.515385,333,105.515385,,45,18,5,0,8,14,,19733.19233,7893.27693,2192.576925,0,3508.12308,6139.21539
GM0599_4_136,GM0599,848.830769,827,21.8307692,,30,12,7,0,1,10,,25464.92307,10185.96923,5941.815383,0,848.830769,8488.30769
GM0599_4_153,GM0599,262.253846,254,8.25384615,,29,12,7,0,0,9,,7605.361534,3147.046152,1835.776922,0,0,2360.284614
GM0599_4_157,GM0599,738.353846,684,54.3538462,,33,14,6,0,1,12,,24365.67692,10336.95384,4430.123076,0,738.353846,8860.246152
GM0599_6_35,GM0599,601.469231,359,242.469231,,43,13,3,0,4,22,,25863.17693,7819.100003,1804.407693,0,2405.876924,13232.32308
GM0599_6_37,GM0599,100.707692,50,50.7076923,,49,18,5,0,6,20,,4934.676908,1812.738456,503.53846,0,604.246152,2014.15384
GM0599_4_187,GM0599,387,374,13,,30,11,7,0,1,10,,11610,4257,2709,0,387,3870
GM0599_6_50,GM0599,552.369231,549,3.36923077,,32,15,7,0,0,9,,17675.81539,8285.538465,3866.584617,0,0,4971.323079
GM0599_4_46,GM0599,305.630769,263,42.6307692,,45,19,7,1,3,15,,13753.38461,5806.984611,2139.415383,305.630769,916.892307,4584.461535
GM0599_4_191,GM0599,245.930769,245,0.930769231,,28,13,6,0,0,9,,6886.061532,3197.099997,1475.584614,0,0,2213.376921
GM0599_4_194,GM0599,230.530769,224,6.53076923,,29,11,7,0,0,10,,6685.392301,2535.838459,1613.715383,0,0,2305.30769
GM0599_4_104,GM0599,233.207692,197,36.2076923,,46,19,7,1,4,16,,10727.55383,4430.946148,1632.453844,233.207692,932.830768,3731.323072
GM0599_4_124,GM0599,406.884615,398,8.88461538,,29,12,7,0,0,9,,11799.65384,4882.61538,2848.192305,0,0,3661.961535
GM0599_4_9,GM0599,142.130769,139,3.13076923,,40,21,8,1,0,10,,5685.23076,2984.746149,1137.046152,142.130769,0,1421.30769
GM0599_4_31,GM0599,128.707692,124,4.70769231,,39,19,7,1,1,12,,5019.599988,2445.446148,900.953844,128.707692,128.707692,1544.492304
GM0599_4_38,GM0599,231.153846,206,25.1538462,,30,13,5,0,1,11,,6934.61538,3004.999998,1155.76923,0,231.153846,2542.692306
GM0599_6_67,GM0599,1350.34615,241,1109.34615,,74,28,4,0,9,33,,99925.6151,37809.6922,5401.3846,0,12153.11535,44561.42295
GM0599_6_10,GM0599,188.169231,149,39.1692308,,42,14,5,0,4,18,,7903.107702,2634.369234,940.846155,0,752.676924,3387.046158
GM0599_6_12,GM0599,247.830769,237,10.8307692,,28,13,5,0,0,9,,6939.261532,3221.799997,1239.153845,0,0,2230.476921
GM0599_6_11,GM0599,198,165,33,,40,21,7,1,0,12,,7920,4158,1386,198,0,2376
GM0599_6_14,GM0599,321.307692,298,23.3076923,,42,20,8,0,2,12,,13494.92306,6426.15384,2570.461536,0,642.615384,3855.692304
GM0599_6_16,GM0599,243.030769,236,7.03076923,,31,15,5,0,1,10,,7533.953839,3645.461535,1215.153845,0,243.030769,2430.30769
GM0599_6_17,GM0599,108.446154,108,0.446153846,,36,17,8,0,0,10,,3904.061544,1843.584618,867.569232,0,0,1084.46154
GM0599_6_30,GM0599,173.330769,156,17.3307692,,34,14,6,0,1,13,,5893.246146,2426.630766,1039.984614,0,173.330769,2253.299997
GM0599_6_33,GM0599,186.992308,105,81.9923077,,44,18,5,0,2,18,,8227.661552,3365.861544,934.96154,0,373.984616,3365.861544
GM0599_6_36,GM0599,383.938462,373,10.9384615,,32,13,7,0,1,10,,12286.03078,4991.200006,2687.569234,0,383.938462,3839.38462
GM0599_6_22,GM0599,207,207,0,,28,14,5,0,0,8,,5796,2898,1035,0,0,1656
GM0599_6_25,GM0599,325.069231,167,158.069231,,51,23,4,0,3,21,,16578.53078,7476.592313,1300.276924,0,975.207693,6826.453851
GM0599_6_24,GM0599,466.138462,463,3.13846154,,32,15,7,0,0,9,,14916.43078,6992.07693,3262.969234,0,0,4195.246158
GM0599_6_26,GM0599,439.792308,404,35.7923077,,35,16,5,0,2,11,,15392.73078,7036.676928,2198.96154,0,879.584616,4837.715388
GM0599_6_28,GM0599,85,85,0,,39,20,9,1,0,10,,3315,1700,765,85,0,850
GM0599_6_56,GM0599,303.276923,243,60.2769231,,46,20,6,1,2,17,,13950.73846,6065.53846,1819.661538,303.276923,606.553846,5155.707691
GM0599_6_58,GM0599,339.876923,327,12.8769231,,30,14,5,0,1,10,,10196.30769,4758.276922,1699.384615,0,339.876923,3398.76923
GM0599_6_40,GM0599,233.607692,219,14.6076923,,42,20,8,1,2,12,,9811.523064,4672.15384,1868.861536,233.607692,467.215384,2803.292304
GM0599_6_49,GM0599,494.338462,474,20.3384615,,29,14,5,0,0,9,,14335.8154,6920.738468,2471.69231,0,0,4449.046158
GM0599_6_7,GM0599,274.938462,254,20.9384615,,44,23,8,1,1,11,,12097.29233,6323.584626,2199.507696,274.938462,274.938462,3024.323082
GM0599_6_2,GM0599,396.692308,381,15.6923077,,30,14,6,0,0,9,,11900.76924,5553.692312,2380.153848,0,0,3570.230772
GM0599_6_72,GM0599,413.676923,346,67.6769231,,29,13,4,0,1,10,,11996.63077,5377.799999,1654.707692,0,413.676923,4136.76923
GM0599_6_71,GM0599,171.376923,159,12.3769231,,45,23,8,1,2,11,,7711.961535,3941.669229,1371.015384,171.376923,342.753846,1885.146153
GM0599_6_73,GM0599,134.953846,105,29.9538462,,44,16,6,0,6,16,,5937.969224,2159.261536,809.723076,0,809.723076,2159.261536
GM0599_6_76,GM0599,579.8,548,31.8,,31,14,5,0,1,10,,17973.8,8117.2,2899,0,579.8,5798
GM0599_6_77,GM0599,382.384615,381,1.38461538,,27,12,6,0,0,8,,10324.38461,4588.61538,2294.30769,0,0,3059.07692
GM0599_6_70,GM0599,630.276923,577,53.2769231,,31,14,5,0,1,10,,19538.58461,8823.876922,3151.384615,0,630.276923,6302.76923
GM0599_6_60,GM0599,110,110,0,,29,13,7,0,0,8,,3190,1430,770,0,0,880
GM0599_6_63,GM0599,294.653846,289,5.65384615,,28,13,5,0,0,9,,8250.307688,3830.499998,1473.26923,0,0,2651.884614
GM0599_6_62,GM0599,63.1076923,62,1.10769231,,32,15,7,1,0,10,,2019.446154,946.6153845,441.7538461,63.1076923,0,631.076923
GM0599_6_69,GM0599,136.761538,130,6.76153846,,47,25,8,1,0,13,,6427.792286,3419.03845,1094.092304,136.761538,0,1777.899994
GM0599_6_68,GM0599,305.507692,205,100.507692,,45,14,5,0,3,24,,13747.84614,4277.107688,1527.53846,0,916.523076,7332.184608
GM0599_6_93,GM0599,310.976923,267,43.9769231,,39,19,7,0,0,12,,12128.1,5908.561537,2176.838461,0,0,3731.723076
GM0599_6_98,GM0599,407.761538,390,17.7615385,,31,12,7,0,1,10,,12640.60768,4893.138456,2854.330766,0,407.761538,4077.61538
GM0599_6_92,GM0599,331.515385,328,3.51538462,,29,13,6,0,0,9,,9613.946165,4309.700005,1989.09231,0,0,2983.638465
GM0599_6_91,GM0599,151,151,0,,37,18,8,1,0,10,,5587,2718,1208,151,0,1510
GM0599_6_84,GM0599,222.569231,71,151.569231,,73,16,3,0,8,45,,16247.55386,3561.107696,667.707693,0,1780.553848,10015.6154
GM0599_6_87,GM0599,298.346154,298,0.346153846,,28,12,7,0,0,8,,8353.692312,3580.153848,2088.423078,0,0,2386.769232
GM0599_6_86,GM0599,711.653846,494,217.653846,,47,14,4,0,6,22,,33447.73076,9963.153844,2846.615384,0,4269.923076,15656.38461
GM0599_6_80,GM0599,307.553846,234,73.5538462,,51,20,6,0,3,21,,15685.24615,6151.07692,1845.323076,0,922.661538,6458.630766
GM0599_6_5,GM0599,260.992308,246,14.9923077,,32,12,7,0,1,11,,8351.753856,3131.907696,1826.946156,0,260.992308,2870.915388
GM0599_6_4,GM0599,452.538462,439,13.5384615,,29,13,7,0,0,9,,13123.6154,5883.000006,3167.769234,0,0,4072.846158
GM0599_6_75,GM0599,273,273,0,,37,19,8,0,0,10,,10101,5187,2184,0,0,2730
GM0599_6_64,GM0599,191.330769,168,23.3307692,,43,18,7,0,2,15,,8227.223067,3443.953842,1339.315383,0,382.661538,2869.961535
GM0599_6_83,GM0599,695.353846,688,7.35384615,,29,13,7,0,0,8,,20165.26153,9039.599998,4867.476922,0,0,5562.830768
GM0599_6_85,GM0599,207.146154,197,10.1461538,,35,17,7,0,0,10,,7250.11539,3521.484618,1450.023078,0,0,2071.46154
GM0599_7_185,GM0599,408.092308,353,55.0923077,,46,22,7,1,3,13,,18772.24617,8978.030776,2856.646156,408.092308,1224.276924,5305.200004
GM0599_7_184,GM0599,336.976923,128,208.976923,,75,25,3,0,11,36,,25273.26923,8424.423075,1010.930769,0,3706.746153,12131.16923
GM0599_7_199,GM0599,634.861538,460,174.861538,,53,19,6,0,6,22,,33647.66151,12062.36922,3809.169228,0,3809.169228,13966.95384
GM0599_7_56,GM0599,342.484615,328,14.4846154,,42,21,8,1,1,12,,14384.35383,7192.176915,2739.87692,342.484615,342.484615,4109.81538
GM0599_7_88,GM0599,257.992308,253,4.99230769,,43,23,8,1,0,11,,11093.66924,5933.823084,2063.938464,257.992308,0,2837.915388
GM0599_7_110,GM0599,309.753846,272,37.7538462,,38,14,6,0,2,15,,11770.64615,4336.553844,1858.523076,0,619.507692,4646.30769
GM0599_7_75,GM0599,391.953846,346,45.9538462,,45,20,7,1,3,15,,17637.92307,7839.07692,2743.676922,391.953846,1175.861538,5879.30769
GM0599_7_204,GM0599,298.361538,217,81.3615385,,56,22,6,0,5,22,,16708.24613,6563.953836,1790.169228,0,1491.80769,6563.953836
GM0599_5_8,GM0599,184.138462,157,27.1384615,,49,29,8,0,2,11,,9022.784638,5340.015398,1473.107696,0,368.276924,2025.523082
GM0599_5_99,GM0599,168.561538,125,43.5615385,,47,15,6,0,3,23,,7922.392286,2528.42307,1011.369228,0,505.684614,3876.915374
GM0599_5_91,GM0599,105,105,0,,28,15,6,0,0,8,,2940,1575,630,0,0,840
GM0599_5_102,GM0599,191,191,0,,46,28,8,0,0,10,,8786,5348,1528,0,0,1910
GM0599_5_123,GM0599,475.8,459,16.8,,34,17,7,0,0,10,,16177.2,8088.6,3330.6,0,0,4758
GM0599_5_149,GM0599,99,99,0,,30,16,5,0,0,8,,2970,1584,495,0,0,792
GM0599_5_163,GM0599,118,118,0,,39,21,8,0,0,10,,4602,2478,944,0,0,1180
GM0599_5_33,GM0599,266.730769,250,16.7307692,,43,22,7,0,1,12,,11469.42307,5868.076918,1867.115383,0,266.730769,3200.769228
GM0599_5_174,GM0599,395.923077,353,42.9230769,,43,22,7,0,2,12,,17024.69231,8710.307694,2771.461539,0,791.846154,4751.076924
GM0599_5_109,GM0599,474.461538,416,58.4615385,,35,13,6,0,2,14,,16606.15383,6167.999994,2846.769228,0,948.923076,6642.461532
