code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,ht_sources_available,lt_sources_available,preference_W,preference_H,preference_E
BU00590007,Verspreide huizen Kootstertille,"[202142.300904295, 581969.6866394479]",126.0,20.4216,3048.0,8611.791468840001,797.4982119599999,1628.4240000000002,1628.424001464,True,['HTHP0043'],[],0.0,0.8270488909863757,0.1729511090136243
BU00590008,Verspreide huizen Twijzelerheide,"[199300.63283596, 583504.908933493]",93.0,14.0164,2092.0,6170.56714083,845.4444598919999,991.5119995499999,991.512000212,True,['HTHP0043'],[],0.04174228295886257,0.8521687066051793,0.1060890104359582
BU00590009,Verspreide huizen Gerkesklooster,"[209750.27920989602, 584902.865304763]",29.0,0.30820000000000003,46.0,1931.60505523,84.00034538999999,348.19200001,348.191999984,True,['HTHP0043'],[],0.0,0.919655172413793,0.0803448275862069
BU00590100,Stroobos,"[210218.321463641, 583825.8528612261]",107.0,44.4545,6635.0,6520.390205539999,2443.85617384,1213.48800045,1213.488001995,True,['HTHP0043'],[],0.24973250904546632,0.6524165874193354,0.09785090353519832
BU00590102,Drogeham,"[203606.108500824, 579726.454253287]",641.0,61.251400000000004,9142.0,33700.600313090006,4989.60664909,6068.988,6068.987998457999,True,['HTHP0043'],[],0.12871745175471225,0.7725468028320321,0.0987357454132557
BU00590103,Augustinusga,"[206594.055186018, 581374.849017111]",434.0,21.1117,3151.0,23625.05213166,1554.746868045,4551.8400004000005,4551.840000678,True,['HTHP0043'],[],0.07522576210941063,0.8571317251854388,0.0676425127051506
BU00590107,Verspreide huizen Stroobos,"[209351.757883514, 583059.000465638]",22.0,0.1675,25.0,1145.57819904,345.83576725000006,235.11600002,235.11599999999996,True,['HTHP0043'],[],0.0,0.8181818181818182,0.18181818181818185
BU00590108,Verspreide huizen Drogeham,"[203716.172151506, 580027.62610795]",65.0,7.0551,1053.0,5623.3886254,627.854518512,950.04,950.039999766,True,['HTHP0043'],[],0.0,0.8039296031244939,0.19607039687550606
BU00590109,Verspreide huizen Augustinusga,"[206805.44853953898, 581746.378925547]",70.0,4.4019,657.0,4977.9999997,650.5272169469999,974.5920002,974.5919998200001,True,['HTHP0043'],[],0.0,0.8841314991635505,0.11586850083644944
BU00590200,Surhuisterveen,"[207168.99921936102, 577308.784698108]",2669,589.0238,87914.0,131918.21168364,37499.020596948,23626.044000958,23626.04396517,True,['HTHP0043'],[],0.22368007523381167,0.6219945809364257,0.1543253438297627
BU00590201,Harkema,"[204772.470959291, 577899.22685432]",1685.0,129.94650000000001,19395.0,86632.62085235001,9304.7450436,17267.759994300002,17267.76000747,True,['HTHP0043'],[],0.13045985204121144,0.7269931325982845,0.14254701536050418
BU00590202,Surhuizum,"[207856.86882575302, 580109.4247045789]",362.0,19.5841,2923.0,19532.483412999998,1520.097252388,3499.200000166,3499.19999952,True,['HTHP0043'],[],0.12187022432660881,0.8012664500498108,0.07686332562358045
BU00590203,Boelenslaan,"[205626.608383197, 575196.510334766]",316.0,12.9712,1936.0,16406.041074,1082.8564137600001,3378.672,3378.671999648,False,['HTHP0043'],[],0.1255379746835443,0.7287025316455696,0.14575949367088606
BU00590206,Verspreide huizen Surhuisterveen,"[206306.322528583, 576210.238711565]",156.0,19.698,2940.0,8567.729857440001,1177.1943926400002,1971.8640006,1971.86400054,True,['HTHP0043'],[],0.0,0.5325852905607638,0.46741470943923624
BU00590207,Verspreide huizen Harkema,"[204550.145672218, 577969.8119351129]",102.0,6.3114,942.0,6863.57187978,372.59525488800006,1434.99600048,1434.995999556,True,['HTHP0043'],[],0.0,0.8000434794577242,0.1999565205422757
BU00590208,Verspreide huizen Surhuizum,"[208695.852312129, 580264.713364947]",148.0,1.4941,223.0,10358.59715684,442.99422492400004,1795.536,1795.5360000660003,True,['HTHP0043'],[],0.009054054054054055,0.8873648648648649,0.10358108108108108
BU00590209,Verspreide huizen Boelenslaan,"[204881.547876034, 575005.325759469]",187.0,4.9915,745.0,11859.28593993,360.057813855,2403.324,2403.323999975,True,['HTHP0043'],[],0.0,0.8575764384919179,0.14242356150808216
BU00600000,Nes,"[180586.54959432, 606600.5338620989]",561.0,229.5286,34258.0,32679.559239359998,16665.464114627997,6251.68800168,6251.687984038001,False,[],[],0.15189484459483765,0.6976299762484804,0.15047517915668182
BU00600001,Buren,"[186647.96275371802, 607866.135172164]",303.0,552.3145000000001,82435.0,18130.10426583,36933.18537721,3625.05600057,3625.0559607650002,False,[],[],0.1056309624504606,0.5867402178183427,0.30762881973119677
BU00600002,Ballum,"[175112.825972067, 606464.777050626]",171.0,82.4234,12302.0,9552.22748766,7205.151576994,1711.368,1711.3680029799998,False,[],[],0.12753716005517657,0.666121462083217,0.20634137786160636
BU00600003,Hollum,"[171891.71697626, 605997.901219209]",605.0,194.33350000000002,29005.0,31365.3823076,13937.30758383,5957.856000139999,5957.855994475,False,[],[],0.13802346816260236,0.7620976735227536,0.09987885831464406
BU00600007,Verspreide huizen Ballum,"[175284.82615518902, 606640.329848985]",28.0,223.0095,33285.0,2180.549763,16319.926211190003,350.784,350.783991285,False,[],[],0.11626141621122056,0.6988391138379378,0.18489946995084153
BU00600008,Verspreide huizen Nes,"[179769.66401066, 607206.361392271]",28.0,301.366,44980.0,2392.16429704,19019.6641323,293.328,293.32798404000005,False,[],[],0.3064401232479646,0.5088948747768881,0.1846650019751474
BU00600009,Verspreide huizen Hollum,"[172045.672319154, 606809.786394164]",27.0,340.226,50780.0,2444.5402843499996,20692.018375939995,350.78400000000005,350.78402525999996,False,[],[],0.08905052820085238,0.5631904282390611,0.34775904356008647
BU00790000,Kollum,"[205883.04575083603, 588404.7069527929]",2392.0,383.6822,57266.0,116494.06002312,30003.620822075998,20873.952000304,20873.952007304,False,['HTHP0043'],[],0.1885435230102977,0.653029390621495,0.15842708636820735
BU00790009,Verspreide huizen Kollum,"[206144.012741473, 589218.451029825]",106.0,7.2494000000000005,1082.0,8061.486571660001,802.5885311440001,1477.9800003,1477.97999985,False,['HTHP0043'],[],0.0,0.9269428670244674,0.0730571329755326
BU00790100,Burum,"[211147.372554155, 587898.481475959]",226.0,15.108500000000001,2255.0,12871.454975600001,1689.5974007000002,2227.49999994,2227.49999989,False,['HTHP0043'],[],0.10294704141247008,0.8535896593886688,0.04346329919886121
BU00790101,Kollumerpomp,"[208988.270734887, 590980.079254907]",146.0,8.361600000000001,1248.0,7431.71090116,731.0167999680001,1291.2480000639998,1291.2479998079998,False,['HTHP0043'],[],0.13561643835616438,0.8095890410958905,0.0547945205479452
BU00790102,Warfstermolen,"[211344.47385013802, 590340.097007585]",66.0,1.1457,171.0,3823.74881526,118.40419790999998,757.3680001800001,757.3680000720001,False,['HTHP0043'],[],0.03499999999999999,0.8992424242424242,0.06575757575757575
BU00790103,Munnekezijl,"[213999.612019264, 591051.072347486]",202.0,12.6027,1881.0,10620.157976980001,1277.021691297,1716.192,1716.1919997749999,False,['HTHP0043'],[],0.10623762376237623,0.8526237623762376,0.04113861386138614
BU00790104,Augsbuurt,"[208402.30216629198, 587683.777675325]",26.0,0.9648,144.0,1882.74407594,70.719661152,374.21999992,374.21999999999997,False,['HTHP0043'],[],0.0,0.8715384615384615,0.1284615384615385
BU00790106,Verspreide huizen Burum,"[211118.328785541, 587914.525519158]",31.0,5.1188,764.0,3147.10426533,204.69803409600001,444.52799990000005,444.528000048,False,['HTHP0043'],[],0.060947377476642146,0.8026769613673772,0.1363756611559808
BU00790107,Verspreide huizen Kollumerpomp,"[208671.748734872, 591392.8660510461]",50.0,9.5877,1431.0,4085.5687205000004,4133.922448545,736.56,736.5599998109999,True,['HTHP0043'],[],0.0,0.46232021481404034,0.5376797851859597
BU00790108,Verspreide huizen Warfstermolen,"[210982.451879291, 591786.24422008]",22.0,2.5594,382.0,1482.11848334,312.385543546,224.53199999999998,224.53200011,True,['HTHP0043'],[],0.09066052492679225,0.8612749868045264,0.04806448826868137
BU00790109,Verspreide huizen Munnekezijl,"[211916.19685177397, 593730.686428565]",34.0,8.9311,1333.0,2468.45813592,4188.547925169,380.15999998,380.160000234,True,['HTHP0043'],[],0.0,0.35228992315474794,0.647710076845252
BU00790200,Oudwoude,"[203903.534040824, 588738.282749235]",254.0,27.2623,4069.0,13134.85781964,3233.32403875,2656.58400102,2656.583999095,False,['HTHP0043'],[],0.032751316639589086,0.7751908371990387,0.19205784616137214
BU00790201,Triemen,"[201837.812450166, 587936.708703937]",117.0,1.8358,274.0,7058.6271720899995,163.49602194000002,1298.73599973,1298.7360000659999,True,['HTHP0043'],[],0.0,0.8723076923076923,0.1276923076923077
BU00790202,Westergeest,"[201386.65105454103, 589567.585306286]",202.0,6.659800000000001,994.0,11151.16587694,866.476205336,1977.984,1977.983999754,False,['HTHP0043'],[],0.07534653465346536,0.844009900990099,0.08064356435643566
BU00790208,Verspreide huizen Oudwoude,"[203549.324784405, 590304.391210544]",68.0,10.9411,1633.0,3552.6587678399997,2170.110116549,822.20399972,822.2040004139999,True,['HTHP0043'],[],0.0,0.5594846781745546,0.44051532182544545
BU00790209,Verspreide huizen Westergeest,"[201830.77007922102, 591187.156655398]",36.0,11.6446,1738.0,3642.8530806,718.162926998,421.848,421.84799958400004,True,['HTHP0043'],[],0.0,0.7989736514669575,0.20102634853304255
BU00790300,Kollumerzwaag,"[201339.450165182, 586364.221135541]",1180.0,102.63730000000001,15319.0,63080.10901,7315.667465402,11410.307999560002,11410.308006648,True,['HTHP0043'],[],0.11889486404090475,0.7690412586571402,0.11206387730195498
BU00790301,Zwagerbosch,"[199094.39211476102, 584753.284560262]",226.0,1.1591,173.0,12002.12480166,217.13803667999997,2271.8160009400003,2271.81599947,True,['HTHP0043'],[],0.042433628318584056,0.8380530973451327,0.11951327433628316
BU00790302,Veenklooster,"[203483.772644922, 586842.031916945]",42.0,22.250700000000002,3321.0,2566.9763032200003,1982.4796012049999,417.312,417.31200137699994,True,['HTHP0043'],[],0.07142857142857142,0.9285714285714286,0.0
BU00790309,Verspreide huizen Kollumerzwaag,"[200052.19508829998, 587092.5862568329]",61.0,2.4388,364.0,4250.92101109,111.44931543200002,950.83200024,950.831999936,True,['HTHP0043'],[],0.032561368016505,0.82982646390063,0.137612168082865
BU00803702,De Groene Ster,"[187706.237420477, 580704.801256541]",39.0,30.471600000000002,4548.0,2524.58767782,2728.780184364,575.64,575.640000708,True,"['HTHP0024', 'HTHP0043']",[],0.2368074718458422,0.5518026486952434,0.2113898794589143
BU00880000,Schiermonnikoog,"[206422.690226181, 610695.188149879]",550.0,260.1878,38834.0,29644.695102,19813.04369475,5604.2640005,5604.264012556001,False,[],[],0.1315524324124363,0.6891876051945819,0.17925996239298192
BU00880009,Verspreide huizen Schiermonnikoog,"[210808.97032937198, 612060.172231367]",35.0,275.6916,41148.0,2392.1642969,20939.034688776002,739.6199999999999,739.6199929439999,True,[],[],0.10025952389559957,0.6098285540949844,0.289911922009416
BU02790000,Scherpenzeel,"[161669.613231853, 454744.16050783795]",3654,615.5424,91872.0,180012.84993468,31124.333778911998,40519.728010440005,40519.72804176,False,[],[],0.19340446346849688,0.5791295627818427,0.2274659737496605
BU02790008,Verspreide huizen ten zuiden van Scherpenzeel,"[161529.097704165, 454097.811590639]",87.0,18.3915,2745.0,6605.595576780001,1485.54567153,1404.53999991,1404.539999595,False,[],[],0.013077148817374611,0.37386982924897116,0.6130530219336543
BU02790009,Verspreide huizen ten noorden van Scherpenzeel,"[163230.82916686, 456158.838037514]",226,111.3339,16617.0,9692.30805784,6653.664765188999,2632.50000034,2632.5000024660003,False,[],[],0.0,0.37835821070070075,0.6216417892992993
BU03070100,Hof,"[155162.505359064, 463220.829948164]",381.0,347.7769,51907.0,13946.24644578,38900.594700388,3176.496000183,3176.495996556,False,[],[],0.8600549686934013,0.12926181799050168,0.010683213316097081
BU03070101,Nieuwstraat,"[155311.649221539, 463063.28263359796]",254.0,103.07950000000001,15385.0,9931.763032040002,8279.616262155,2275.056000044,2275.055998055,False,[],[],0.5359853223749411,0.36112553259440827,0.10288914503065062
BU03070102,Mooierstraat,"[155169.03374161, 462912.72338952]",100.0,94.269,14070.0,3877.4091630000003,6158.13684675,968.4,968.39999844,False,[],[],0.4922211572991388,0.4746767075352953,0.03310213516556589
BU03070103,Lieve Vrouwekerkhof,"[155004.513001889, 463095.52096522896]",292.0,116.58,17400.0,11064.9747226,8901.131437200002,2447.13600008,2447.1360000000004,False,[],[],0.5087839529034563,0.4718159525993395,0.019400094497203927
BU03070104,Coninckstraat,"[155306.934763838, 463425.311336991]",752.0,191.3252,28556.0,27615.895731200002,16595.06910666,6075.000000144,6075.00001328,False,[],[],0.5912064629917445,0.37039415595923286,0.03839938104902251
BU03070105,Beestenmarkt,"[155537.824489739, 463114.726827176]",639.0,151.99620000000002,22686.0,19995.731436330003,4732.318247892,4776.7320002159995,4776.731991252,False,[],[],0.4562644298488882,0.46908155341577884,0.07465401673533284
BU03070106,Gote Haag,"[155087.011002816, 462793.353819553]",307.0,258.38550000000004,38565.0,8978.17377604,14660.68783329,2276.712,2276.7120018899996,False,[],[],0.42795596833308935,0.33437912031416633,0.2376649113527443
BU03070107,Stadhuisplein,"[154832.760147121, 463146.42371682206]",303.0,716.2166,106898.0,8628.7298589,45873.813480176,2114.7480001110002,2114.747954484,False,[],[],0.656262014254204,0.15432246587147688,0.1894155198743192
BU03070108,Schimmelpenninckstraat,"[155001.045404569, 463570.566039523]",181.0,41.7678,6234.0,8504.99842055,1747.1369437499998,1765.836,1765.836001302,False,[],[],0.6201329420263774,0.37839087708913105,0.0014761808844916012
BU03070200,Smallepad,"[154531.123765765, 463000.18692581204]",257.0,1082.6262,161586.0,11820.26540163,37166.45968647,3237.08400063,3237.084008856,False,[],[],0.3421161931689506,0.2548428758126644,0.40304093101838495
BU03070202,Snouckaertlaan,"[154643.968849903, 462851.941495964]",282.0,248.7978,37134.0,10192.9857813,18557.741231244,1898.424,1898.4239852039998,False,[],[],0.37279678238760355,0.3912948784951414,0.23590833911725512
BU03070204,Zonnehof,"[154797.815034814, 462648.003491836]",148.0,179.27190000000002,26757.0,4690.83886264,17015.840024535,1090.584000028,1090.5839875529998,False,[],[],0.6073478200981993,0.367141099522843,0.02551108037895757
BU03070205,Weltevreden,"[154696.337438111, 462482.329161333]",173.0,21.4601,3203.0,4952.59873628,1303.212310012,1406.591999935,1406.5919984939999,False,[],[],0.08110750995320835,0.35018750463503434,0.5687049854117574
BU03070206,Bloemweg,"[154489.616425397, 462685.838160674]",175.0,66.4975,9925.0,8067.9999995,6999.23297075,2005.34399975,2005.3439970250001,False,[],[],0.36893323226886415,0.25470304015854106,0.37636372757259484
BU03070300,Rivierenbuurt-Oost,"[153762.325864944, 463650.08173560206]",811.0,64.6416,9648.0,31147.8530829,4664.1277967040005,7202.519999738,7202.520002447999,False,[],[],0.5726958090914246,0.42580365296734435,0.0015005379412309449
BU03070301,Rivierenbuurt-West,"[153210.838248854, 463830.927209136]",543.0,36.1666,5398.0,24087.58293651,2731.4401284859996,4984.74,4984.740002368,False,[],[],0.5278960578576327,0.45989662768182277,0.012207314460544417
BU03070302,G. van Stellingwerfstraat,"[154093.669858599, 463203.61299045704]",761,30.9339,4617.0,28256.78356804,2192.8973332230003,6766.812000000001,6766.81200171,False,[],[],0.4978341322966428,0.38365163030644783,0.11851423739690937
BU03070303,Bloemenbuurt-Oost,"[153540.487599323, 463338.609485394]",1070.0,37.037600000000005,5528.0,45004.233812000006,2817.1637931520004,10284.84,10284.839997727999,False,[],[],0.5949722341362962,0.3618400286510056,0.0431877372126982
BU03070304,Bloemenbuurt-West,"[152874.374145249, 463470.462087149]",728.0,38.0694,5682.0,33607.30963408,2419.092470982,7052.688000176001,7052.688002658001,False,['HTHP0033'],[],0.6288188149588968,0.3621613213187158,0.00901986372238743
BU03070305,Bomenbuurt,"[152668.59113689, 463792.590697799]",695.0,16.0934,2402.0,26751.06635025,1618.999436428,5913.2159997,5913.21600102,False,"['HTHP0033', 'HTHP0034']",[],0.42230987822647276,0.5773337489231426,0.00035637285038470366
BU03070306,Puntenburg,"[154306.312567268, 463381.44326821796]",880.0,426.8302,63706.0,36580.540286400006,7379.246968746001,7057.512,7057.5119835919995,False,[],[],0.02824517662269793,0.1844669143383379,0.7872879090389642
BU03070307,Piet Mondriaanlaan,"[154184.400137027, 463050.344463122]",151.0,241.803,36090.0,3522.85624078,7952.51252205,1168.74,1168.7400036000001,False,[],[],0.0,0.021469169332040034,0.97853083066796
BU03070401,Eemplein,"[154570.106085655, 463513.965705299]",73.0,568.0126,84778.0,1583.16587667,24022.979781860002,467.78399999999993,467.78397905599996,False,[],[],0.0,0.0029284645248833143,0.9970715354751166
BU03070402,Geldersestraat,"[154163.79672149802, 463858.285469261]",5.0,354.9057,52971.0,229.58767774999998,17800.945072815004,62.855999999999995,62.85602425199999,False,[],[],0.5377403958187806,0.12082366365408004,0.3414359405271394
BU03070403,Chromiumweg,"[153513.53506345302, 464279.874159163]",17.0,894.3294000000001,133482.0,702.76303315,60674.357360591996,188.56799992999998,188.56801916999999,False,[],[],0.41201305016572964,0.31490057874704314,0.2730863710872272
BU03070404,Uraniumweg,"[152628.21739529198, 464520.229702225]",12.0,627.6694,93682.0,762.43759872,49211.53335632601,181.368,181.36797727200002,False,"['HTHP0033', 'HTHP0034']",[],0.1825864136453319,0.436169634353821,0.381243952000847
BU03070500,Birkhoven en Bokkeduinen,"[152436.043085191, 462899.982742841]",88.0,493.3679,73637.0,3534.81516608,31969.208560178005,942.84000008,942.839974293,False,"['HTHP0033', 'HTHP0034']",[],0.5208196026341539,0.22865556210471152,0.25052483526113456
BU03070501,Vlasakkers,"[152024.230979059, 461533.75332942104]",112.0,1044.4161000000001,155883.0,9804.658767679999,117699.435455784,1654.77599952,1654.7759865,False,"['HTHP0033', 'HTHP0034']",[],0.8286031698047046,0.039554111723358855,0.1318427184719365
BU03070502,Zon en Schild,"[151583.620560277, 459884.645923363]",59.0,581.6538,86814.0,3681.83570323,32215.905273006,602.9279997599999,602.92800477,False,"['HTHP0033', 'HTHP0034']",[],0.657852933344722,0.22080766436627103,0.12133940228900698
BU03070600,Jericho en Jeruzalem,"[154566.952706628, 463937.769959911]",337.0,27.269000000000002,4070.0,14174.2306492,718.1101488,2596.248,2596.24799797,False,[],[],0.331706403067649,0.6673499621414235,0.0009436347909275418
BU03070601,Meridiaan,"[155044.28155358598, 464136.597220558]",714.0,256.1879,38237.0,18147.763032839997,13970.703851106002,4924.800000288001,4924.799991455,False,[],[],0.5345045541409867,0.18912712526158462,0.2763683205974286
